Ulasan,Sentiment Score,Sentiment
gedung sangat bersejarah merupakan peninggalan zaman penjajahan belanda lokasinya berasa tepat bundaran monumen tugu muda diapit jalan pemudan jalan inspeksi walaupun gedungnya cukup lama masih tetap terawat baik,3,positif
kesan pertama yang didapat berkunjung lawang sewu profesionalisme pengelola bangunan bersejarah ada nya jasa pemandu keliling menerangkan detail sejarah gedung pemandu cukup ramah sangat membantu berfoto lawang sewu keadaan gedung halaman bersih terawat penjagaan tenaga keamanan terpadu sopan menegur pengunjung melanggar tata tertib boleh duduk pinggiran balkon mengunjungi lawang sewu kita serasa ke masa lalu sungguh warisan sejarah patut dijaga,-15,negatif
harga tiket masuk sebesar ribu rupiah dapat menikmati suasana gedung tua sangat unik gedung terdapat banyak sekali pintu pintu menjadi penghubung antar ruangan bagian halaman berasa tengah gedung bagus menjadi tempat istirahat berfoto foto sayang saat ke sini ruangan bawah tanah sedang perbaikan,-21,negatif
lawang sewu meruapakan salah satu cagar budaya tempat wisata wajib dikunjungi kalau ke semarang gedungnya terawat terlihat struktur sangat kuaty setiap bangunannya dalamnya terdapat benda peninggalan sejarah yang paling penting sih tempat terkenal keangkerannya hehe,-17,negatif
merupakan bangunan bersejarah bukti awal dunia perkeretaapian indonesia menjadi ikon kota semarang mesti dikunjungi semua keunikan peninggalan sejarah belanda ada kesan seram ada sebuah kemeriahan daerah tujuan wisata sejarahberada kompleks tugu muda semarang aksesibilitas sangat tinggi penjuru semarang,-41,negatif
berkunjung kota semarang sempatkan waktu mengunjungi gedung lawang sewu gedung merupakan gedung peninggalan belanda zaman kolonial lokasinya tugu muda pusat kota semarang aksesnya sangat gampang biaya masuk gedung rp per orang disarankan menggunakan jasa guide ditawarkan waktu dilokasi tiket supaya bisa mendapatkan penjelasan ruangan ruangan ada gedung di bawah gedung lawang sewu terdapat ruangan bawah tanah under ground konon digunakan penjara bawah tanah tempat penyiksaan tahanan zaman ruangan tersebut sangat angker lembab cadangan oksigennya sangat tipis ruangan tersebut ditutup umum alasan keamanan tempat dibuka harinya waktu paling tepat ke lokasi adalah sore hari malam karena saat tersebut lampu lampu pada bangunan ini sudah dinyalakan pemandangannya sangat bagus di foto juga suasana gedung panas,-42,negatif
wisata sini bisa dapat pengetahuan sejarah rekreasi tentunya pemutaran film menuju sini mobil cukup jauh parkirnya harga tiket masuk penjual kaos souvenir depan gedung,-6,negatif
kesini ribu rupiah tengah kota tidak butuh effort besar kalau mang sedang menginap tengah kota banyak spot foto keren lebih terawat sekali pernah ketempat,-10,negatif
berkunjung lawang sewu siang malam hari memiliki sensasinya sendiri sendiri pernah keduanya lebih seru malam hari auranya berbeda gedung bersejarah sangat mudah ditemui berasa pusat kota semarang tidak jauh bandara ahmad yani tiket masuknya cukup murah disini juga wisata belajar sejarah semarang cikal bakal kereta api indonesia,-27,negatif
lawang sewu kayak nilai sejarah mulai sejarah arsitektur gaya eropa sejarah perkeretaapian pada yang mistis,-5,negatif
banyak pameran terselenggara disana tempat pembelajaran sejarah bagus cukup murah terjangkau pelajar cukup menunjukan kartu pelajar berlaku umum dibebankan rupiah gedungnya cukup luas artistik berletak ditengah kota sangat terjangkau siapa tapi sayang adanya lahan parkir tidak nya stan makanan minuman untuk beristirahat,-40,negatif
bangunan didirikan terkesan kuno uniknya bangunan terutama langit langit tinggi kaca di buka atas bukan lazimnya ruang bawah tanah sedang dipugar meski saat kesana dibuka kamar mandi wc masih terlihat indahbangunan disebut lawang sewu meski sesungguhnya ada penuturan guide mendampingi dengan dipugarnya bangunan maka kesan mistis berkurang tertinggal keindahannya,-52,negatif
gedung lawang sewu merupakan bangunan berlantai bangun tahun belanda banyaknya jendela jendela panjang tinggi mirip pintu mana pintu bahasa jawanya lawang gedung tersebut di namakan lawang sewu,-14,negatif
tempat terletak pusat kota semarang menyajikan wisata edukatif warga asli semarang maupun pengunjung datang berbagai daerah layaknya museum tempat dilengkapi potret sejarah masa lalu kental dibalut suasana mistis menyelimuti bangunan anda mengetahui sedikit bagian sejarah perkeretaapian indonesia melalui tour guide ada,-39,negatif
lawang sewu berasa tengah kota semarang sulit menemukannya sungguh luar biasa lawang sewu bangunan kuno peninggalan belanda sampai hari masih berdiri kokoh lebih eksotis kita berkunjung malam hari kalau ke semarang terasa lengkap kalau mengunjungi lawang sewu berdekatan tugu muda saksi sejarah pertempuran hari semarang selamat berkunjung,-24,negatif
tempat wisata kota semarang paling rekomendasi dipugar menjadi cantik tidak kotor menyeramkan datanglah pagi siang hari pakailah jasa guide mengorek kisah seram gedung salah satu daya tarik utama diisi berbagai koleksi sejarah perkeretaapian sesuai kota semarang menjadi tempat pertama dimulainya perkeretaapian indonesia masih terdapat bagian yng belum dikunjungi ruang dansa,-37,negatif
pasangan tempat pada masih dipugar dan tidak seramai sekarang dipandu guide mempunyai indra so bebas keluar masuk keruang manapun cerita ada mengikuti perjalanan gedung cerita di lobby gedung adalah menara air penyeimbang bangunan tempat dansa dansi kaum belanda toilet kamar kecil di belakang gedung unforgettable moment try to explore ini building in depth,-26,negatif
gedung tua peninggalan sejarah setara kita tua museum fatahillah disini jelaskan berbagai peninggalan sejarah halaman bawah pohon terkadang beberapa pemain musik yang menambah suasana hati menjadi baik,13,positif
berwisata disini mengagumi keindahan bangunan tua peninggalan belanda memiliki arsitektur indah bersih tetap terawat museum kita dapat belajar sejarah perkereta apian tanah air pintunya banyak makanya dinamakan lawang sewu,13,positif
gedung bersejarah yang cukup unik segi arsitektur yang membawa kendaraan pribadi dsarankan datang pagi hari tidak lahan parkir khusus dekat lokasi,-25,negatif
gedung lawang sewu gedung kereta api peninggalan masa kolonialisme belanda gedung memiliki arsitektur indah menampilkan benda benda perkereta apian cerita hantu lokasi hotel yang terkenal masuk acara reality show sayangnya kadang mengalihkan fokus wisatawan keindahan komplek bangunan,-10,negatif
berkunjung lawang sewu menjelang magrib lampu lampunya dinyalakan adanya cahaya lampu membuat bangunan semakin menarik daya mistis nya juga membuat susah tidak mengabadikannya menarik dilihat tempatnya cukup nyaman bersih,0,negatif
lokasi wisata sejarah sangat populer jawa tengah menjadi ikon ibukota provinsi jawa tengah tempat bersih nyaman wisata siang hari maupun sore hari,3,positif
kebetulan kami bersekolah sman semarang gedung lawang sewu difungsikan kantor kodam diponegoro dinamakan karena banyaknya pintu kalau dihitung benaran sampai seribu jumlahnya sekian tahun digunakan mulailah tersebar cerita masyarakat betapa angkernya gedung tersebut,-8,negatif
merupakan peninggalan bersejarah jaman belanda tempat terdapat museum alat kereta api jaman belanda terdapat banyak bangunan kuno banyak pintu jendela di namakan gedung lawang sewu,-13,negatif
masyarakat setempat menyebutnya lawang sewu bangunan tersebut memiliki pintu sangat banyak meskipun kenyataannya jumlah pintunya mencapai seribu lawang sewu letaknya bundaran tugu muda memasuki tempat kita dikenai tariff orang untuk jasa pemandu wisata lantai merupakan museum kereta api banyak spot foto menarik tempat akhir akhir lawang sewu diperuntukkan warga umum ingin mengadakan resepsi pernikahan itu kesini pukul hingga pukul setengah,-43,negatif
saya mengunjungi lawang sewu beberapa waktu lalu kebetulan kondisi sedang hujan tidak diperbolehkan melihat area bawah tanahnya penasaran area penjara bawah tanahnya,-15,negatif
lawang sewu sangat menarik dikunjungi untyk mengulas apa terjadi masa lalu melalui kompleks bangunan lawang sewu bangunan kuno peninggalan zaman belanda sangat megah masa dengan fungsinya masing masing paling menarik kita masuk bunker bawah tanah dahuu dijadikan penjara penyiksaan tahanan ada rasa haru biru kita menjelajah lorong lorong bawah tanah tersebut,-46,negatif
tertarik cerita cerita seram gedung menyempatkan singgah lawang sewu tiket masuk idr dijual bangunan kecil pintu gerbang menawarkan jasa pemandu kami tolak gedung kuno sangat terawat baik halaman luas juga terlihat bersih beberapa bangku kayu bercat baru bertebaran diduduki pengunjung kami hanya berfoto foto sepanjang lorong menampakkan deretan pintu pintu sesuai namanya lawang sewu seribu pintu tidak berani turun lokasi bawah tanah yang terkenal keangkerannya,-36,negatif
bekas gedung kereta api tua masa penjajahan menyisakan banyak cerita masa lalu jaman penjajahan jepang belanda begitu banyak versi cerita didalamnya kiasan misteri ac alam diantara bangunan bawah tanah konstruksi yang bagus jamannya saksi bisu luar biasa,-22,negatif
berkunjung juli sarankan membeli tiket include guide pemandu wisata cukup beruntung mendapatkan pemandu wisata dapat menerangkan konstruksi arsitektur sejarah lawang sewu baik sisi mistisnya maaf beberapa pemandu wisata disini lebih interest menceritakan sisi mistis bangunan padahal semua adalah fiktif belaka saya mendapatkan cerita bagaimana konstruksi pondasi bangunan dibuat water pond bangunan menjadi sejuk bukan penjara bawah tanah banyak beredar beberbagai properti bangunan dibuat seksama berkualitas tinggi dikerjakan disiplin daan taat teori menghasilkan sebuah bangunan yang baik ramah lingkungan punya cerita,-20,negatif
matahari tirik membuat suasana panas kota semarang begitu terasa bila memasuki area bangunan lawang sewu pengunjung pertama kali datang harap didampingi guide selalu bersedia mendampingi mengelilingi komplek bangunan luas jangan lupa akhir perjalanan kasih amplop buat sih guide nya mereka terima berapapun kok asal tidak kebangetan hehebangunan memiliki suasana cukup seram sebagian besar wilayahnya ditambah banyaknya pintu bikin puyeng kalau tidak pakai tour guide tersesat deh,-33,negatif
yap suka sekali wisata sejarah ingat akan kata bung karno jas merah jangan sekali kali melupakan sejarah disini kalian melihat indahnya bangunan buatan belanda belanda menduduki kota semarang lawang sewu dalam bahasa indonesianya seribu pintu bukan mempunyai jejak history kental kekuatan mistis membubuhi bangunan tidak menjadi yang mustahil juga saat sedang asi tour guide menceritakan sejarah bangunan tetangga tour sebelah bahkan kesurupan hahaha oh iya catatan jika kalian pelajar jangan lupa bawa kartu pelajar dapat diskon hehe,-31,negatif
bangunan indah peninggalan belanda tarif masuk gedung sebesar ribu rupiah saya tidak bisa turun bawah tanahnya karena ditutup untuk renovasi foto diambil dari bagian paling atas gedung,-16,negatif
dahulu ke gedung lawang sewu tempatnya gelap seram kemarin berkunjung kesana banyak berubah tertata rapi bersih,-17,negatif
bila berkunjung semarang sempatkan masuk gedung bangunan berarsitektur art deco lantai dahulu pernah menjadi kantor jawatan kereta api lalu pernah menjadi markas militer era penjajahan jepang sempat menjadi rumah tahanan menimbulkan aura seram,-12,negatif
jauh hotel saya tinggali cukup berjalan menit naik becak semua orang tahu lokasi karena berapa tengah kota bersebelahan pusat arsip daerah lawang sewu peninggalan sejarah menakjubkan saya sini cuaca cukup cerah bisa menikmati makanan luar pagar lawang sew wisata murah mempesona pusat kota semarang,-47,negatif
mau jalan jalan sekaligus uji nyali lawang sewu adalah tempatnya luar sudah terasa kalau tempat sangat menyeramkan pas masuk kedalam tambah seram biar tambah greget wisata horrornya jangan luap ruang bawah tanah gelap gulita dijamin bulu kuduk kamu bakal merinding masuk keruang bawah tanahnya,-26,negatif
datang lawang sewu enaknya kalau malam hari temaram lampu bikin suasana romantis walaupun adalah bangunan tua masih cukup terawat,2,positif
gedung yang unik asri benar menggambarkan gedung kuno jaman kolonial bisa melihat kilas balik sejarah menikmati keindahan kekhasan bangunan tempo dahulu,-10,negatif
melihat gedung rasanya ada didalam pikiran terlintas hanyalah semarang banget yato tempat cocok banget para pecinta sejarah banyak guide yang banyak bercerita kita mengelilingi gedung,-8,negatif
baru pertama hadir acara terbuka malam hari lawang sewu ternyata tempat bagus kalau dibuat acara outdoor diserta tata cahaya yang eksotik perpaduan klasik modern,3,positif
salah satu landmark kota semarang bekas gedung keretaapi sudah dipugar terbuka umum tiket rupiahlokasi sangat mudah ditemukan sangat disarankan mengunjungi gedung inj sore hari memjelang malam atmosfer sekeliling rada spooky,-19,negatif
lawang sewu keren disini melihat bangunan tua sisa jaman kolonial dahulu bisa melihat foto jaman dahulu juga replika telpon jaman dahulu yang bikin keren jumlah pintunya banyak banget mungkin satu satunya indonesia correct me if i'm wrong bayar masuknya cuma ribu,-8,negatif
salah satu tempat sangat ikonik semarang sekarang akses lantai gedung pertama ditutup menyewa pemandu seharga hanya dipandu selama menit semua materi panduannya dilihat sendiri,-21,negatif
pemandangan bangunan malam hari jauh lebih bagus diterangi lampu bangunannya terawat baik saja beberapa ruangan ada perkakas dibiarkan terlihat kurang rapi pas biarkan pintu tertutup tetap tertutup,-28,negatif
pas kesini saya lagi backpackeran sendirian waktu cukup ramai tapi beberapa ruang kurang pengunjung suasana terasa aneh perginya enakan ramai kalau sendiri rada serem masuk ruangan sepi,-31,negatif
lawang sewu gedung gedung bersejarah indonesia berlokasi kota semarang jawa tengah gedung dahulu merupakan kantor nederlands indische spoorweg maatschappij nis maskapai perkeretaapian hindia belanda dibangun tahun selesai tahun terletak bundaran tugu muda dahulu disebut wilhelminaplein disebut lawang sewu bangunan memiliki banyak sekali pintu lawang kemudian ditambah sewu seribu pemerintah kota semarang surat keputusan wali kota nomor memasukkan lawang sewu salah satu bangunan kuno bersejarah kota semarang patut dilindungi bangunan tua tersebut mengalami tahap konservasi revitalisasi dilakukan unit pelestarian benda bangunan bersejarah perseroan terbatas kereta api persero bersama tim fakultas teknik sipil universitas katolik soegijapranata pengembangan selanjtnya destinasi ini adalah berasa pusat keramaian kota perlu adanya security masyarakat khususnya anak anak muda sering mencoret coret pagar tembok bagian bangunan lainnya vandalism ditangani baik satpam polisi pamongpraja kepolisian,-71,negatif
sangat menarik sekarang penjara bawah tanahnya dibuka umum masih perbaikan,-9,negatif
tempatnya dekat quest hotel depan tugu muda kalau pertama kali kesini sebaiknya didampingi jasa pemandu tarif ribu bisa sejarahnya,-3,negatif
berkunjung lawang sewu tanggal april malam hari suasana lawang sewu cukup ramai pengunjung walaupun malam hari fasilitas umum cukup lengkap lawang sewu dapat belajar sejarah perkeretaapian indonesia harga tiket masuk cukup terjangkau,-25,negatif
gedung adalah salah satu gedung tua peninggalan belanda sekaligus museum perkeretaapian indonesia jadi sini bisa menikmati kemegahan arsitektur jaman belanda menambah pengetahuan sejarah kereta api indonesia sini juga disuguhkan pengetahuan material bangunan digunakan jaman belanda bagaimana material bisa sangat kuat dengan sekarang lokasi sangat cocok penggemar fotografi sangat banyak spot pengambilan foto,-12,negatif
tempat strategis tidak desain arsitektur unik megah juga dilengkapi museum mini berisikan bahan komponen material pembuatan bangunan berkunjung weekand anda menikmati mini konser musik keroncong halaman bangunan tiket masuk murah tempatnya nyaman bisa dijadikan rekreasi sekaligus belajar anak,-23,negatif
sering banget lawangsewu dahulu banget outlook lawangsewu benar benar creepy sebagaimana kalau masuk dalamnya sejak jaman presiden surabaya tepatnya dikunjungi ibu ani lawangsewu langsung diubah tampilannya jadi kayak barbie doll detik,5,positif
ingin uji nyali datanglah lawang sewu malam hari lawang sewu open for publik am pm penggemar fotografi tempat juga bagus dijadikan objek foto selamat berpetualang,-3,negatif
berkunjung semarang saya melihat bangunan kuno menarik ternyata adalah lawang sewu tempat menarik wisata sejarah pemandu wisata yang sangat membantu,-33,negatif
museum kereta api ambarawa lawang sewu menjadi salah satu destinasi museum cukup lengkap penggemar kereta api gedung lebih dikenal kalangan wisatawan lokasi foto uji nyali malam hari sebenarnya gedung menawarkan sejarah perkeretaapian cukup lengkap menarik banyak foto kereta api zaman dahulu miniatur kereta api seragam petugas kereta lokomotif raksasa zaman bahkan kereta odong odong anak anak bermain berfoto atasnya anak sangat menikmati kunjungan tempat dan terasa suasana angker sama sekali,-47,negatif
tempat sangat menarik harus dikunjungi apabila mengunjungi kota semarang obyek wisata terletak tengah kota semarang menghadirkan nuansa zaman lewat bangunan lawang sewu segala ornament dalamnya,-23,negatif
lawang sewu bukanlah tempat menakutkan bahkan menyenangkan halaman luas banyak sejarah bisa dilihat spot foto bagus jadi kalau semarang jangan takut masuk lawang sewu ya,-30,negatif
arsitek bangunan cukup megah terawat bersih koleksi sejarah perkretaapian cukup baik lengkap lebih baik datang menjelang malam tampak bagus lampu bangunannya,-8,negatif
gedung terkenal wisata malam mistis gedung kuno zaman dahulu banyak pintu namnya lawang sewu seribu pintu ikon nya semarang harus dikunjungin,-19,negatif
gedung lawang sewu lama menjadi daya tarik wisata kota semarang sudah sering melewati baru tahun kemarin masuk dalam heheh soalnya kalau melewati sana selalu malam jadi berani masuk gedung mempunya banyak sejarah kadang banyak aneh disana hehe ke niat saja sih kalau menggangu ganggu gedung tinggi cukup luas sangat sejuk padahal kota semarang sangat panas nyaman duduk dalam melihat bangunan tahu yang masih kokoh terawat tiket masuk mahal di dalamanya banyak foto dokumentasi tidak melihat gedung sayang tidak semua lokasi dimasuki mungkin menjaga hal hal yang tidak di inginkan hahahha paranoid aku cukup puas datang kesana senang holiday,-53,negatif
cerita gedung lawang sewu akhirnya membawa datang tempat agak mengerikan malam malam touring ditemani tour guide cerita bapak guide kantor kereta api masa belanda terlihat depan bangunan ada gerbong kereta api bangunan benar benar luar biasa megah kokoh ruangannya banyak sekali pintu banyak mungkin itu dinamakan lawang sewu saya beruntung mengintip saluran air terletak bawah gedung konon ini dibuat mengatur suhu udara dalam gedung banyak sekali spot spot indah fotografi kalau semarang jangan lupa mampir ke gedung lawang sewu,-58,negatif
entah memang dibuat atau bagaimana penerangan dalam ruangannya kurang jadi sempat takut melewati ruangan gelap dalam bangunan berkunjung kesini tahu kalau lawang sewu merupakan museum yang berkaitan kereta api awalnya pikir museum adalah bangunan pemerintahan jaman dahulu hehe,-17,negatif
lawang sewu sekarang sudah beda sama jaman ksana pertama kali th dahulu banyak tempat yang masuk sekarang sudah beberapa yang di tutup dahulu masuk sana jam malam jadi krasa misterinya cahaya minim cuman ngandelin senter gaet yang mandu cekrek cekrek kata potoin sampai rumah cek cek cek ternyata banyak emm ksana saja ya biar tidak penasaran,-26,negatif
gedung lawang sewu merupakan destinasi wisata sejarah perkeretaapian paling lengkap indonesia lawang sewu artinya pintu seribu meskipun jumlah pintunya tidak persis sebanyak jam buka wisata gedung lawang dimulai pukul wib wib harga tiket masuk orang dewasa sebesar rp anak anak pelajar masing masing dikenakan tiket masuk sebesar rp tertarik mengunjungi tempat karena menyimpan sejarah panjang perkeretaapian indonesia tertulis museum lawang sewu jalur keretapi semarang vorstelanden daerah kerajaan yogyakarta surakarta merupakan daerah pertanian paling produktif sulit dijangkau pembangunan jalur kereta api pertama indonesia itu tidak dilepaskan sejarah gedung lawang sewu suka melihat deretan pintu sangat panjang terawat baik halaman gedung lawang sewu cukup luas asri pohon mangga tali jiwo berukuran besar tumbuh halaman gedung pohon kamboja bunganya berwarna kuning menambah sedap view area halaman lawang sewu jadi tahu apa rupa tuas wesel alkmaar berfungsi menggerakkan wesel palang sinyal menyaksikan ruang museumnya desain ruangannya elegan artistik sebaiknya pengunjung membawa kamera beresolusi tinggi momen indah selama sana diabadikan baik menyarankan ambillah gambar gedung lawang sewu memiliki sudut tiga memotretnya dalam halaman hasil fotonya terlihat menarik hidup sayang tidak menemukan kantin nyaman gedung lawang sewu sungguh demikian kunjungan singkat tidak lebih jam kiranya cukup untuk menyaksikan memotret objek menarik selama berasa lawang sewu selamat berkunjung,-64,negatif
sekian lama penasaran objek wisata satu februari lalu berkunjung siang hari ternyata tempat sangat bagus berjalan jalan didalam area gedung seperti merasakan era penjajahan tempat wisata menjual tiket masuk tarif sangat murah ada pemandu wisata anda mengetahui lebih mengenai lawang sewu objek wisata sangat ramai dikunjungi wisatawan bukan hari libur banyak wisatawan mengambil foto memang sangat indah diabadikan,-39,negatif
kesekian kali lawang sewu masih berbentuk gedung lama saat jauh dikemas sangat bagus sekali uang masuknya murah meriah ada tambahan biaya guide sebesar ribu oke lah sangat membantu menyelusuri lokasi lokasi didalam area lawang sewu tersebut bangunannya cat rapi dikasih pencahayaan cukup lampu lampu warna kuning aura aura membuat bulu kuduk merinding masih terasa lokasi sangat dekat simpang lima tempat beli oleh di semarang,-39,negatif
kalau mau lawang sewu bernyali besar silakan datang malam hari tempat kadang digun untuk pameran dibuka malam silakan uji nyali anda ditempat pada malam hari,-14,negatif
lawang sewu dahulu kantor kereta api dibangun jaman kolonial belanda kesan pertama memang angker begitu masuk dalamnya rasa haru menyeruak bagaimana gedung gunakan jepang menyiksa orang indonesia jaman perang dunia disini akan didampingi pemandu wisata cukup cakap memahami seluk beluknya pengunjung memiliki sensitifitas tinggi hal gaib lebih baik jangan sini harus temani pemandu lebih cakap hal gaib sini permasalahannya tidak adanya lahan parkir sama sekali jadi sangat merepotkan untuk pengunjung harus parkir samping gedung di jalan sempit,-87,negatif
lawang sewu sangat strategis letaknya iya berasa daerah simpang lima sangat terkenal kota semarang ibukota provinsi jawa tengah anda melintasi kota semarang jangan lupa mengunjungi bangunan bersejarah lawang sewu merupakan bangunan dinas perkeretaapian zaman belanda dinamakan lawang sewu pintu pintu dalam bangunan tersebut sangat banyak dipugar bangunan terkenan angker bahkan beberapa tahun lalu setasiun tv swasta mengambil lokasi bangunan lawang sewu acara berkaitan uji nyali makhluk halus setelah dipugas cukup nyaman pengunjung lagi meras seram masuk bangunan tersebut halaman dipajang lokomotif delman para pengunjung menikmati pemandangan langka halaman nan sejuk ada pohon beringin besar tengah tengah bangun cuma saran ibadah muslim musollah hendaknya besar bersih wc nya hendaknya bersih pengunjung wilayah jauh beribadah nyaman,-34,negatif
tempat sebenarnya menampilkan bangunan arsitektur bagus peninggalan kolonial sangat terasa membuatnya bagus objek foto sayangnya kesan angker sangat terasa kalau masuk ruang bawah tanah gelap lembab itu guide bahkan banyak bercerita seram ke sini,-37,negatif
sudah kali lawang sewu mulai sebelum renovasi setelah renovasi sebenarnya bagus sih lawang sewu renovasi jadi instagramable kesan tua kuno khas bangunan jaman jadi hilang pertama kali kesini sebaiknya pakai pemandu biar mengerti apa apa saja yang menarik lawang sewu belajar sejarah penting bukan cuma sekadar foto foto unggah di media sosial,-22,negatif
sebaiknya apabila mengunjungi tempat anda menyewa tour guide mengetahui cerita sudut ruangan detail,-7,negatif
gedung bersejarah menjadi ikon kota semarang terletak pusat kota gedung aristektur kolonial sekarang menjadi mesum kereta api menyenangkan menyusuri ruang ruangnya penghawaan pencahayaan alami membuat ruangan tetap sejuk terang lengkap mengunjungi semarang singgah lawang sewu,-21,negatif
sebenarnya objek wisata sangat baik murah akses sangat mudah berasa pusat kota semarang sayang penataan parkir sangat semberawut membuat malas berkujung,-7,negatif
benar peninggalan sejarah yang keren bangunannya serem sih tapi tnyata menyimpan sejumlah sejarah bangsa kususnya yang di kota semarang yang kurang tempat hanya tempat parkir kendaraan coba kalau pihak pemerintah lebih memperhatikan menyediakan parkir yang memadai kesemerawutan parkir di lokasi lawang sewu terjadi,-12,negatif
sah rasanya kalau semarang mengunjungi ikon kotanya lawang sewu dahulu terkenal angker masih kayaknya ternyata mengalami banyak perubahan lagi kusam saya lihat poto poto lama bangunan cat baik diberi pencahayaan memadai malam hari suasana angker bagian luar gedung tidak terasa kental bahkan malam hari kami sekeluarga berkunjung ketika memasuki bagian gedung museum juga ruangan seribu pintu tidak dipungkiri hawa spooky nya berkunjung siang hari mungkin ikut paket tour yang ditawarkan karena malam hari ahh seram rasanya hahaha,-67,negatif
gedung besar bersejarah arsitektur art deco khas dibangun zaman penjajahan kolonial belanda pernah menjadi kantor pusat perkereta apian indonesia dalamnya banyak foto foto barang barang bersejarah mengenai perkereta apian indonesia walaupun direnovasi gedung tetap memiliki aroma mistis kuat,2,positif
bangunan lawang sewu awalnya saya ketahui acara horo ada televisi setelah melihat langsung bangunan bersejarah tidak seseram angker saya bayangkan bangunan heritage dijaga kelestarian keasliannya pemerintah setempat,-25,negatif
bila berkunjung berlibur kota semarang mampir lah gedung lawang sewu lawang sewu bahasa jawa artinya pintu seribu jadi gedung banyak sekali pintu nya memang sampai seribu cukup banyak sekali gedung termasuk gedung bersejarah peninggalan belanda manfaatkan museum kereta api sana banyak sekali sejarah perkereta apian dapat di pelajari di ikutin anak anak,-31,negatif
bentuk bangunan khas peninggalan belanda guide lokal tiket murah bersihcocok foto prewedding,17,positif
lawang sewu benar benar gedung cantik direnovasi seluruh area terlihat bersih disarankan menggunakan jasa guide memahami sejarahnya sesuai menghabiskan waktu sore hari menjelang matahari terbenam latar langit sore indah foto foto,3,positif
gedung terlihat seram terawat terdapat banyak pintu jendela bangunan belanda semarang harus menyempatkan melewati singgah ke lawang sewu,-3,negatif
melihat lawang sewu kembali sejarah masa lalu terutama zaman belanda gedung didirikan tahun awalnya digunakan kantor belanda cukup tiket masuk ribu dapat menikmati wisata sejarah gedung memiliki pintu,-18,negatif
bangunan bersejarah terawat baik mengingat banyak objek wisata serupa yang kurang terawat seru menjelajah bangunan dan i managed to reach almost the top sayang banyak walet takut jatuh panik pas tersambar,8,positif
wajib dikunjungin yang datang semarang jadi lebih tahu sejarah kota semarang kereta api indonesialolasi lawang sewu berasa ditengah kota semarang jadi sangat gampang menjangkau lokasi tersebut,-15,negatif
bangunan bersejarah dikelola sangat baik saat sedang berbenah perbaikan layanan lantai atas tour guide cukup kompeten menjelaskan sudut bangunan setiap detail kamu tanyakan kalau tempat parkirnya bagus bisa beri point tambahan,-10,negatif
tiket masuknya ke per orang untuk jasa pemandu ke bangunan tua peninggalan belanda terawat rapi kesan seram berhembus dahulu hampir terasa kali keempat berkunjung lawangsewu selalu terkesima suasana disana tempat ini cocok dikunjungi pecinta sejarah,-12,negatif
tidak se serem dibayangin sini jadi tahu kalau sebenarnya lawang sewu kantor perusahaan kerta jaman dahulu bagus rapi view fav saya infinity door kayak lorong pintu begitu keren banget,-22,negatif
bersama anak anak lebih ideal disiang hari baru sendiri dating bersama orang dewasa bolehlah kala malam buka jam malam ideal spot foto detil bangunan menarik foto puluhan pintu puluhan jendela berjajar bahkan ubin lamanya indah objek foto bangunan belanda sangat terawat saying kalau semarang destinasi dilupakan,7,positif
datang sore hari tempatnya esotik bersih terawat bersejarah buat negara bagus buat pendidikan sejarah anak waktu masuk dalam merinding mungkin sering dengar cerita yang horor disini tempatnya bagus buat foto tempat yang wajib dikunjungi bila berwisata semarang,-8,negatif
bangunan bersejarah semarang menyimpan banyak cerita menarik kalau berkeliling guide siap menemani bercerita apa yang di gedung,-17,negatif
gedung lawang sewu terkenal banyak pintunya cerita horor mistiknya konon tersesat dalam bangunan lawang sewu dikarenakan banyaknya pintu jendela yang semua desain sama banyak wisatawan terutama yang hobby fotografi menjadikan kawasan lawang sewu sebagai salah satu terbaik spot foto shoot,0,negatif
gedung terpelihara dengan baik orang bisa memanfaatkan sudut unt berphototidak seseram hikayatnya,1,positif
perginya lawang sewu jangan libur panjang karene kebagian tour guide pada bulan febuari sana museum yang bawah tanah tahap renov selesai bulan lagi sangat disayangkan,-5,negatif
gedung lawang sewu bersih terawat peninggalan peninggalan kereta api lukisan masih terawat tampak rapi penasaran ruang bawah tanah sana sayang saya mengunjungi lawang sewu ruang bawah tanah sedang ditutup lelah mengelilingi ruangan sana santai menikmati alunan musik khas semarang lapangan tengah musiknya sangat indah pengunjung bisa request lagu ataupun bernyanyi bersama lapar depan gedung lawang sewu banyak penjual makanan khas semarang contohnya tahu gimbal,20,positif
pulang semarang rombongan mampir lawang sewu gedung kuno bersejarah sisa sisa peninggalan belanda kesannya bangunan adalah pintunya berjumlah banyak sekali tahu maksudnya apa dirancang jumlah pintu hampir mencapai seribu buah didatangi siang hari tidak terlihat sama sekali kesan seram di sini,-51,negatif
smesmeski benerapa kali berkunjung lawang sewu pribadi pernah bisan di sana ruang bawah tanahnya sangat menarik juga cocok buat hunting gambar berbackground lawangsewu,-14,negatif
sewa guide kalau sini guide jelaskan sejarah gedung tua dengan detil rasanya ikut membayangkan kejadiannya ibu sempat kepeleset sebab menurut guide karena beliau menginjak hantu anak kecil percaya percaya sayang waktu kami tidak bisa masuk penjara bawah tanah di jam stb ditutup sore,-28,negatif
