Ulasan,Sentiment Score,Sentiment
datang sore hari tempatnya esotik bersih terawat bersejarah buat negara bagus buat pendidikan sejarah anak waktu masuk dalam merinding mungkin sering dengar cerita yg horor disini tempatnya bagus buat foto tempat yg wajib dikunjungi bila berwisata semarang,-8,negatif
bangunan bersejarah semarang menyimpan banyak cerita menarik kalau berkeliling guide siap menemani bercerita apa yang di gedung,-17,negatif
gedung lawang sewu terkenal banyak pintunya cerita horor mistiknya konon tersesat dalam bangunan lawang sewu dikarenakan banyaknya pintu jendela yg semua desain sama banyak wisatawan terutama yg hobby fotografi menjadikan kawasan lawang sewu sebagai salah satu best spot foto shoot,0,negatif
gedung terpelihara dgn baik orang bs memanfaatkan sudut unt berphototidak seseram hikayatnya,1,positif
perginya lawang sewu jangan libur panjang karene kebagian tour guide pada bulan feb sana museum yg bawah tanah tahap renov selesai bulan lg sangat disayangkan,-5,negatif
gedung lawang sewu bersih terawat peninggalan peninggalan kereta api lukisan masih terawat tampak rapi penasaran ruang bawah tanah sana sayang saya mengunjungi lawang sewu ruang bawah tanah sedang ditutup lelah mengelilingi ruangan sana santai menikmati alunan musik khas semarang lapangan tengah musiknya sangat indah pengunjung bisa request lagu ataupun bernyanyi bersama lapar depan gedung lawang sewu banyak penjual makanan khas semarang contohnya tahu gimbal,20,positif
pulang semarang rombongan mampir lawang sewu gedung kuno bersejarah sisa sisa peninggalan belanda kesannya bangunan adalah pintunya berjumlah banyak sekali tahu maksudnya apa dirancang jumlah pintu hampir mencapai seribu buah didatangi siang hari tidak terlihat sama sekali kesan seram di sini,-51,negatif
smesmeski benerapa kali berkunjung lawang sewu pribadi pernah bisan di sana ruang bawah tanahnya sangat menarik juga cocok buat hunting gambar berbackground lawangsewu,-14,negatif
sewa guide klo sini guide jelaskan sejarah gedung tua dgn detil rasanya ikut membayangkan kejadiannya ibu sempat kepeleset sebab menurut guide krn beliau menginjak hantu anak kecil percaya percaya sayang waktu kami ngga bisa masuk penjara bawah tanah di jam stb ditutup sore,-28,negatif
ini gedung nya bagus terawat lagi seram membosankan berkunjung lebih satu kali kalau dulu ada wisata bawah tanah melihat penjara bawah tanah menurut informasi ini sedang perbaikan rasanya lama sekali selesai,-17,negatif
bangunan cukup terawat bersih mungkin paling mengganggu pengunjung berfoto berlebihan menganggu pengunjung,-15,negatif
tempat yg oke buat hunting foto arsitekturnya unik selalu ramai waktu libur cuma bayar ribu rupiah utk tiket masuk kita menikmati sejarah kereta api indonesia,-5,negatif
terletak jantung kota semarang berseberangan tugu muda merupakan ikon kebanggaan jawa tengah salah satu bukti sejarah masih terawat dilestarikan hingga kini mengunjungi lawang sewu kembali masa lalu arsitektur kolonial tampak artistik gedung milik perusahaan kereta api indonesia menyimpan sejarah menjadi saksi perkembangan kota semarang para fotographer mengabadikan lawang sewu berbagai sudut merupakan kepuasan tersendiri,1,positif
selalu suka sama lawang sewu apalg kalo udh menjelang sore magrib indaahh bngt pas lampu gedung dinyalain selalu suka gaya tempo dulu abad gtu diruangan tertentu setel musik piano jadi makin romantis kadang hanya diam menikmati keindahan bangunan,7,positif
tempat sejarah peninggalan belanda yg utuh arsitektur yg sedikit dirombak sedemikian rupa cocok buat hunphot pasangan uji nyali,7,positif
sangat pas tepat berkunjung lawang sewu sore menjelang malam jam tutup y atmotsfer horor berkunjung jam tsb kita punya nyali masuk ruang bawah tanah kita sedikit merasakan aura masa lampu dulu pakai buat penjara bawah tanah lengkap rasanya jika ke semarang mengunjungi tempat legendaris tersohor,-29,negatif
gedung tua indah unik masi terawat baik banyak nya pintu dimiliki tangga indah jadi membayangkan apa gedung pada jaman saat malam hari lebih indah adanya lampu lampu dinyalakan semarang ada salahnya berkunjung ke gedung tiket masuknya tidak mahal sudutnya indah di abadikan foto,-20,negatif
lawang sewu bangunan cagar budaya yg patut kembangkan perlu maksimalkan event eventnya yg penting preman parkirnya perlu tertibkan,0,negatif
gedungnya terawat baik areanya cukup luas ada mainan kereta api anak anak tiket masuk terjangkau,4,positif
memberikan ulasan didepan tempat lah saksi hidup saya dulu pernah menyatakan cinta seorang wanita tempat konon keliatan horor angker sekarang menarik diexplore dalamnya bisa karena tempat ruang terdapat aura sangat kental kembali masa penjajahan lawang sewu julukan karena memiliki seribu pintu gedung tentunya ruang bawah tanah begitu mistik didalamnya konon sarang makluk halus didalamnya sekarang tempat ruang bawah tanah jarang dikunjungi karena mistik tersebut,-70,negatif
tak bosan kesini rasanya hapal lekuk lekuk sudutnya sekarang banyak sudah bisa dimasuki mungkin alasan keamanan tangga putar didepan pintu masuk ruang bawah tanah beberapa lain naik lantai atas bekas ruang dansa jaman belanda disitu terlihat bekas bom rangka besinya kesan mistis nya tetap terasa ingin uji nyali,-30,negatif
tetep favorit sudah cat berulang kali tetap terlihat aslinya mungkin lebih baik dibiarkan warna aslinya,3,positif
lawang sewu bangunan kuno dulunya kantor perusahaan kereta api lawang sewu tengah kota semarang seputaran tugu muda gampang sekali mencapainya bangunan sekarang lebih terawat adanya cat baru renovasi dilakukan meskipun bagi wisatawan masih mendambakan kesan klasik nostalgia sedikit kecewa dengan adanya renovasi tersebut justru kesuraman lawang sewu berkurang masih bagus saya permainan kaca patri apabila terkena cahaya tampak cantik adanya kereta api di depan lokasi lumayan wisatawan membawa anak secara umum saya lawang sewu justru berkurang daya tariknya renovasi,-49,negatif
salah objek wisata semarang utk yg suka wisata uji nyali pernah masuk kedalam goanya rasanya memang merinding sih cuma yg parno an poto poto dsini malam bagus,-10,negatif
gedung masih keadaan baik banyak nilai bersejarah dalamnya walaupun sedikit mistis tetap ga pernah bosen tempat inikalau semarang kesini tidak semarang,-9,negatif
per orang dewasa masuk bayar ribu rupiah pakai guide bayar ribu saran bayar guide aja lumayan banyak pengetahuan didapet bisa bantu ambilin foto,-8,negatif
gedung lawang sewu sangat menarik sudutnya bagus banyak angle bagus ambil poto jika datang malam hari lampunya bikin tambah indah,-17,negatif
paradigma mistik lawang sewu melekat walaupun direnovasi tertata baik bawah pengelolaan pt kai,-2,negatif
tempat bersejarah cukup rapi tiket masuk ditentukan cukup murah terjangkau susah cari parkir,-26,negatif
salah satu destinasi favorit wisatawan luar semarang bekas kantor nis sekarang menjadi lokasi wisata cukup membayar rupiah sayang saya kesana ruangan bawah tanahnya sedang dipugar,-15,negatif
garis besar merupakan tempat awal kantor adminustrarif perkereta apian indonesia jaman hindia belanda didalamnya terdapat miniatur cerita latar belakang berdirinya dijumpai foto foto dulunya sudah berpuluh puluh tahun digunakan munculah cerita kejadian menyeramkan pt kai akhirnya merenovasinya dijakian tempat wisata sedikit horror dilakukan malam hari waktu operasionalnya pagi malam disediakan guide berkeliling mendapatkan cerita latar belakangnya overall sangat bagus disarankan tour lawang sewu jam sore lebih pas waktunya yg suka hal mistis sekedar tambahan diluar pintu keluar bocah yg menjual pernak pernik mainan mungkin tidak membutuhkan tp apa salahnya kita membelinya membantu demi menyambung hidup biaya sekolah,-42,negatif
dulu disini horor bgt pas thn skrg kesan horornya udah berkurang disini buat foto bagus bgt netherland bgt foto yg dsamping jalan raya serasa luar negri,-2,negatif
inilah gedung perkantoran zaman belanda bangunan kokoh jumlah pintu banyak sekali uniknya jendela gedung bukan buka kesamping ke atas sayangnya tidak melihat ruang bawah tanah tertutup umum depan gedung terdapat kereta api zaman belanda lokasi strategis jantung kota semarang,-41,negatif
adanya lawang sewu daerah semarang pusat kota sebelah tugu pemuda gedung lawang sewu skrng dibuka wisata malam tiket rbu dengan pemandu rbu perorang,-2,negatif
salah satu wisata sejarah disemarang walaupun seram bangunan sangat indah banyak cendela pintu disebut lawang sewu bisa diungkapkan kalo pernah kesini tahu keindahannya,-9,negatif
gedung berada simpang lima semarang mencapai tempat transportasi umum hampir semua transportasi lewat gedung berkunjung pagi sampe malam tutup jam tempat memiliki bangunan kuno eropa ciri khas banyak jendela pintu suka fotografi bangunan cocok banget kalo berkunjung malam hari tidak perlu takut tiap sudut ruangan diberi lampu berkeliling kita bisa menyewa guide rb bisa berkeliling sendiri tempat yg paling terkenal menyeramkan ruang bawah tanahnya ketika kesana ruangan tersbut sedang direnovasi tidak bisa melihat langsung ruangan didesain museum yang menceritakan sejarah gedung untuk tiket masuk rb,-50,negatif
ehm kl suka dgn sejarah pst suka kesini krn jd tau kegunaan gedung wkt dulu dijaman kolonial belanda sbg apa mmg menarik utk melihat foto yg disana tp sayang wkt ak dtg kesini byk ruangan yg sedang pugar jd ga bs datangi mgkn next time kl semarang lg kesana dan semoga tak dlm proses pemugaran,9,positif
lawang sewu sebuah gedung tua terletak dibundarang tugu muda semarang bangunan sudah tua kuno daya tarik nya sangat kuat disana terdapat banyak pintu jendela besar berdasarkan nama nya lawang sewu bukan berarti jumlah pintu disana terdapat sewu seribu pada kenyataan nya pintu terdapat disana mencapai sewu seribu banyak wisatawan datang melihat mengenal sejarah bahkan sekedar berfoto,-40,negatif
lokasi gedung lawang sewu berada pusat kota semarang berdekatan tugu muda jaman dulu merupakan tempat pertempuran hari semarang lawang sewu salah satu ikon kota semarang merupakan bangunan bersejarah gaya arsitektur ketinggalan jaman malah melebihi jaman modern sampai bangunan tersebut kokoh berdiri berkunjung gedung lawang sewu malam hari sungguh sangat eksotik didampingi tour guide menjelaskan semua fungsi ruangan ada gedung lawang sewu menambah kekaguman betapa modernnya arsitek belanda jaman dulu sudah berpikir depan menaiki tangga menuju atap disana merupakan peredam panas ruangan bawahnya menjadi dingin sebagi peredam panas lantainya luas dipakai lapangan badminton para karyawannya sungguh eksotis sekali pintu pintu sejajar menyerupai lorong lorong pesona eksotis sayang ruangan bawah tanah saat ini ditutup tidak bisa dikunjungi,-61,negatif
museum lawang sewu terletak pusat kota semarang letaknya ujung jalan pangandaran m hotel tempatku menginap aku sana berjalan kaki museum baru buka aku petugas kebersihan menyapu jam operasionalnya jam wib biaya tiketnya sepuluh ribu dewasa lima ribu anak anak tiga ribu pelajar aku cuma berkeliling luar gedung masih sepi nyaman kalau mau blusukan agak takut gimana gitu deh gedungnya bagus buat foto foto gedung lawang sewu dijadikan museum awalnya kantor administrasi nis netherland indische spoorweg dibangun tahun disebut lawang sewu punya banyak pintu sini terdapat penjara bawah tanah kemudian memunculkan banyak cerita mistis masyarakat,-20,negatif
akhirnya juga lawang sewu tempat yg konon menyeramkan steleah melihat langsung justru mengingatkan pada jaman belanda perjuangan dimasa masih kita lihat bukti otentiknya berupa peninggalan belanda sayang berkunjung waktu malam siang hari jadi ada kesan menyeramkan unik,-19,negatif
lah tempat kalian merasakan berada belahan dunia kalian merasakan bagaikan berada eropa kalian merasakan bagaiamana kemegahan gedung gedung dibangun lebih tahun lalu gedung menjadi icon asia awal abad sungguh mengagumkan sungguh mencengangkan sebuah kerugian besar kalian bila berwisata semarang tidak mengunjungi lawang sewu,-11,negatif
bangunan tua peninggalan kolonial jaman belanda terletak dipusat kota semarang dekat monumen tugu muda konon bangunan lawang sewu banyak dihuni makhluk halus tempat dulunya tempat pembantaian bangsa pribumi dijaman perang jepang malam hari memasuki ruangan ruangan lawang sewu cukup membuat bulu kuduk berdiri mengingat cerita cerita menyeramkan beredar semakin membuat sport jantung mengasyikan berkunjung disini bila datang malam hari ngerii,-40,negatif
kalo mampir semarang jangan lupa main gedung lawang sewu melihat keunikan gedung lawang sewu melihat jumlah pintu hampir type bangunan unik cocok buat foto pengetahuan sejarah kereta api semarang,2,positif
bangunan sangat bagus berdiri sekarang bangunan ikon kota semarang termasuk bangunan budaya,-18,negatif
selama hampir tahun hidup baru sekali mengunjungi lawang sewu itupun jadi host tamu jakarta entrance tiketnya murah guide dengan biaya tambahan guide nya sangat terburu jadi kaya puas lihat satu spot diajak pindah spot,-1,negatif
gedung merupakan gedung sangat bersejatah perkereta apian indonesia bagi ingin melihat sejarah ketempat dan berfoto tempat cukup indah itu agak mistis anda wajib mengunjungi tempat apabila kssemarang jadi tunggu kklo kesemarang jangan melewatkan ketempat,-39,negatif
lawang sewu merupakan wisata heritage track harus dikunjungi terkenal angker kemistisannya ternyata bangunan jauh kesan seram malah saya sangat kental suasana asri kembali masa lampau bangunan bercorak masa lalu klasik,-23,negatif
lokasi wisata paling terkemuka semarang gedungnya unik klasik bagus banget buat foto sayang g tempat parkir banyak ruang dalam gedung tidak diakses dikunjungi,-6,negatif
waktu berlibur semarang tempat pertama singgahi lawang sewu lawang sewu pertama kali dengar waktu menonton acara dunia trans tv sejak bener membuat penasaran apa lawang sewu puji tuhan agustus kemrin berkesempaatan liburan semarang segi keamanan arsitektur gedung lawang sewu ini cukup aman nyaman tiket nya murah jika mau kedalam usahakan pakai pemandu gausah sok sok tau aahh ga usah lah menggunakan jasa pemandu wisata di dalam area lawang sewu berarti tau seluk beluk cerita nya didalamnya pakai jasa pemandu bebas kok explore ruangan ada pemandu nya ga segan segan cerita spooky alias agakserem dengan menggunakan jasa pemandu kita menambah penghasilan orang orang disana menjaga kebersihan area disana lawang sewu memiliki arsitek nya bagus tempat uniik explore dan kita bisa merasakan aura aura zaman dulu pokoknya bagus lah saya ga mau kasih tau lebih banyakk lebih baikk cari tau sendiri,-45,negatif
lokasi strategis bangunan bagus obyek wisata sejarah kurangnya parkiran kalau liburan parkir pinggir kali,-11,negatif
lawang sewu merupakan sebuah bangunan kuno peninggalan belanda dibangun tahun semula gedung untuk kantor pusat perusahaan kereta api trem belanda nederlandsch indishe spoorweg naatschappij nis gedung tiga lantai bergaya art deco karya arsitek belanda ternama prof jacob f klinkhamer bj queendag lawang sewu terletak sisi timur tugu muda semarang berada sudut jalan pandanaran jalan pemuda disebut lawang sewu seribu pintu dikarenakan bangunan tersebut memiliki pintu sangat banyak kenyataannya pintu sampai seribu bangunan memiliki banyak jendela tinggi lebar masyarakat sering menganggapnya pintu bangunan utama lawang sewu berupa tiga lantai bangunan memiliki sayap membentang bagian kanan kiri bagian pengunjung memasukkan bangunan utama akan menemukan tangga besar lantai di tangga ada kaca besar menunjukkan gambar wanita muda belanda terbuat gelas semua struktur bangunan pintu jendela mengadaptasi gaya arsitektur belanda,-46,negatif
lawang sewu merupakan bangunan kuno masih terawat lawang sewu awalnya merupakan kantor nis perusahaan kereta swasta belanda juga digunakan bangunan perjuangan angkatan muda bersenjata indonesia pertempuran lima hari semarang bangunan memiliki nilai sejarah sangat tinggi keindahan arsitektur baik luar maupun pintu begitu banyak tak heran banguanan disebut lawang sewu lawang sewu dianggap ikon kota semarang seseorang dianggap mengunjungi semarang belum mengunjungi lawang sewu,-23,negatif
susah menemukan gedung lawang sewu letaknya ditangah kota waktu pas tempat adalah siang sore hari saya waktu malam kurang cocok masuk kedalam area kalau diluar bisa dipertimbangkan karean malam akan sangat bagus,-29,negatif
merupakan kunjungan kedua kalinya lawang sewu saya lawang sewu tidak seseram yang banyak orang ceritakan gedung sudah direnovasi sangat bagus fasilitas yang disediakanpun sangat baik museum konservasi hall,-29,negatif
perjalanan mudik natal melelahkan jalan keluar jakarta buntet kalian merasakan memilih pergi solo via mobil pribadi berharap mampir sesuai keinginan alahasil nyampe semarang sore hari salah satu butuh makanan buka puasa alahasil via waze serch makanan junkfood dianjurkan masuk kota alahasil lewat depan lawang sewu mampir deh kesitu buat masuk bayar ribu sama tips tambahan buat tour guide akan bawa keruangan gedung seribu pintu bakalan jelasin all out sama tourguidenya kadang tourguidenya takut sendiri jadi juga jadi takut hahahah kemudian kita dianjurkan junkfood restauran sekitar pandanaran tak jauh pusat mobil kita parkir junkfood restauran kita nyebrang buat beli lumpia semarang wingkobabat bandeng juana tahu baxo yang sudah terkenal,-31,negatif
gedung adalah salah satu gedung peninggalan belanda berdiri masih cukup terrawat cocok foto prewed pun ingin tahu mengenai sejarah lereta api dalamnya museum tidak le basement tempat saluran air di mana membuat gedung tetap dingin meski cuaca panas banyak pintu jendela tidak berjumlah namanya lawang sewu julukan,-31,negatif
lebih baik kalau berkunjung malam hari suasana ditawarkan sangat berbeda dapat merasakan aura tersendiri bila mengunjungi malam hari jangan lupa untuk melakukan perjalanan bawah tanah konon pernah digunakan sebagi penjara selama masa penjajahan,-33,negatif
banyak spot bagus foto bagunan bersejarah ternyata seseram dikatakan banyak orang pemandu sangat ramah humble anak,-19,negatif
datanglah guide dengarkan seksama ceritanya kalo jalan sendiri kamu tersesat pintunya beneran banyak,-1,negatif
berkunjung beberapa kali kesini terakhir kali mengajak berkeliling teman luar negeri tempatnya arristik adem ada pohon besarnya dalam gedung panas pengap mungkin bangunan tua next time mau coba wisata bawah tanahnya terkenal angker,-18,negatif
pengetahuan sejarah indonesia lebih mudah dipahami dipelajari untuk lebih mencintai sejarah budaya pariwisata indonesia siapa kalau bukan orang indonesia sendiri mencintai bangga atas keanekaragaman kebudayaan indonesia,-3,negatif
gedung lawang sewu jadi salah satu objek harus dikunjungi ke semarang gedung persis berada dekat simpang lima semarang keunikan gedung berhias jajaran pintu merupakan obyek menarik membuat foto halaman gedung ada bekas lokomotif kereta api saran mengunjungi siang sore,-15,negatif
gedung sudah melalui sejarah panjang mitos melekat gedung angker sempat menjadi markas tentara khusus jepang pendudukan jepang dulu sejatinya gedung adalah stasiun kereta api jaman belanda kekurangan lokasi bersejarah adalah tersedianya lokasi parkir memadai,-30,negatif
gedung lawang sewu kantor pemerintahan masa kolonial belanda yg bawahnya terdapat penjara menyiksa pemberontak masa penjajahan jepang konon banyak noni abelanda diperkosa banyak pejabat belanda disiksa dibunuh awal mula gedung katanya jadi banyak hantu bernyali bawalah guide lakukan night tour penjara bawah tanah gedung cantik sayang kurang terawat padahal kalau luar negeri dijual jadi tour hotel berhantu,-29,negatif
bangunan direnovasi menjadi lebih baik seseram dibayangkan sekalipun memang sedikit mistis koleksi sejarah cukup lengkap lokomotif halaman depan,-13,negatif
lokasi dipusat kota semarang bangunan tampak megah kokoh tiket masuk disana tour guide yg memandu cerita bangunan jika membayar disini museum sejaran kereta api telpon kuno kuno di tengah bangunan terdapat pohon mangga lalijiwo juga ruang bawah tanah yg konon katanya dulu dipake penjara tahanan jepang gedung tersebut asli sejak berdiri sampe sekarang memang beberapa pengecatan ulang tidak merubah bangunan asli usia bangunan sekarang sdh th suasana mistik sangat kental dilokasi guide mengatakan disana penghuni hii hi hi,-11,negatif
dulu banyak cerita menyeramkan disini sekarang direnovasi tempat menjadi ramai dikunjungi melihat keindahan arsitektur masa lampau kokoh sangat elegan saat kita melihat keindahan maha karya masa lampau masih terawat,-5,negatif
membayar rp dapat masuk bangunan menarik memiliki banyak sekali pintu karenanya disebut lawang sewu seribu pintu bahasa idonesia obyek wisata terletak tepat seberang tugu muda menjadi icon para wisatawan berfoto latar lugu muda lwang sewu didalam bangunan terdapat museum sejarah kereta api disarankan menyewa pemandu biaya yang belum termasuk harga tiket diatas biaya pemandu,-23,negatif
letaknya kota semarang tempat adalah bangunan sejarah peninggalan belanda bangunan sangat sejuk mempunyai seribu jendela,-1,negatif
semenjak digunakan lokasi syuting film horor lawang sewu tak pernah sepi dulu warga menjadi guide dadakan wisata paling menarik mengelilingi seluruh kompleks lawang sewu gelap dengan bantuan penerangan sebuah senter kini ingin menepis aura mistis sangat kental pemerintah melalui pt kai merestorasi bangunan lebih mengedepankan sisi sejarah perkeretaapian arsitektur bangunan lawang sewu pusat edukasi lebih disarankan datang malam hari,-33,negatif
salah satu landmark semarang pribadi lebih senang melihat memotretnya luar komplek ketimbang masuk ikut tur bagi penasaran arsitektur belanda abad suasana mistik mending sekalian masuk dan ikut tur tiket masuk cuma rp ribu plus rp ribu untuk pemandu wisata kalau kamu keliling,-19,negatif
kondisi gedungnya megah kesan sedikit angker menyelimuti bangunan bersejarah kondisi lingkungan ini bersih terkesan elegan ciri khas arsitektur eropa sangat menawan,-4,negatif
lawang sewu terletak jauh simpang lima semarang mudah diakses transportasi umum jangan terlalu larut malam hingga jam sudah jarang angkutan umum lewat depan kawasan lawan sewu tempat bersejarah unik banyak tempat dapat dijadikan tempat berfoto epic sekali harga tiket masuknya sangat terjangkau lebih rupiah berada disini sangat nyaman areanya sangat dijaga kebersihannya dalam lawang sewu biasanya disajikan beberapa pameran foto miniatur mengisi kekosongan ruangan lawang sewu lawang sewu memiliki banyak ruangan kosong berhawa magis cukup seram berada disini malam hari,-89,negatif
serasa masuk jaman dulu asli keren ga apa nya cuma beberapa ruang terisi koleksi pt kai jaman dulu sisanya ruang kosong banyak lawang begitu masuk area lawang sewu coba deh bayangkan lawang sewu aktif serasa masuk jaman saya suka sensasi yg ditawarkan lawang sewu toilet terjaga keunikan nya dapet bgt jadulnya buat foto foto keren banyak bgt lokasi bagus tmpt foto foto,-10,negatif
gedung kuno yg wajib dikunjungi bila semarang dlm bs melihat sejarah perkeretaapian indonesia jg lokomotif kuno maupun miniatur kereta kuno yg dinaiki sangat disukai anak sayang kami berkunjung ruangan bawah tanah sedang direnovasi shg tdk melihat penjara kuno yg di dlmnya,-28,negatif
gedung terkenal cerita mistisnya semakin hari semakin cantik tertata pemerintah melakukan restorasi gedung kesan seram terlalu kentara dahulu paling unik gedung adalah jajaran pintu digedung belakang telihat sangat banyak hingga menjadikan nama gedung lawang sewu berarti pintu seribu ingin merasakan pengalaman sedikit mistis ikutlah tour penjara bawah tanah terkenal dengan ditemani pemandu akan dibawa menuju bawah tanah melihat penjara gelap digenangi air,-52,negatif
bagunan bergaya khas belanda memang sangat memukau bentuk bangunan designnya sangat menarik terasa bernuansa magis mulai banyaknya ruangan berjejer hingga pintu pintu tinggi menjulang kaca grafir bagian tangga sangat mengagumkan terlebih jika masuk keruangan bawah tanah suasana penjara bawah tanah sangat terasa,-15,negatif
lawang sewu salah satu lokasi bersejarah peninggalan masa belanda berada tengah kota semarang lawang sewu berarti mempunya pintu banyak buah bangunan utama beberapa paviliun bangunan lainnya bangunan bangunan tersebut yang berlantai dua atau satu dibagian basementnya terdapat beberapa ruangan akan ruangan basement sepertinya terbuka untuk umum saat saya mencari bangunan basementnya ketemu bila menyukai bangunan bangunan bersejarah harus datang kesini,-36,negatif
letaknya strategis dekat tugu muda semarang kota tiket masuknya mulai rb rb kalau menyewa quide biaya tambahan tempatnya cocok sekedar berfoto jalan jalan,1,positif
bangunan kuno belanda sangat memukau pengunjung beberapa kali kesana pernah bosan sekarang lebih rapi lbh bersih lebih terartur dibanding beberapa tahun lalu saya kesana beberapa gedung diperbaiki dijadikan museum kereta api masih menciri khas kan kekunoan menarik berselfie ria didepan gedung lawangsewu yg bila edit bisa seperti berfoto luar negeri p,-17,negatif
gedung bersejarah dikota semarang wajib dikunjungi bangunan nya semakin bagus bersih udah banyak perbaikan kesan angker nya banyak berkurang sering dijadikan tempat pameran,-9,negatif
bangunan sangat terkenal semarang terutama suasana mistisbangunannya sedniri direnovasi menjadi lebih bagus dulu ruang bawah tanahnya tetap terbatas masuk kesana penjaga lawang sewu masuk kedalam langsung terasa hawa dingin bangunan bersejarah terletak pusat kota semarang biasanya ramai malam hari banyak orang mencari suasana mistisnya waktu ramai parkir dp mall tepat sebelah lawang sewu tidak parkir jalan lawang sewu,-16,negatif
tempat cukup terkenal sangat sayang dilewatkan anda sedang berada semarang letaknya berada tengah kota cukup mudah diakses kemegahannya terlihat arah muka sayangnya lahan parkir kurang memadai agak was was meninggalkan kendaraan terlalu lama,-30,negatif
sejarah perkeretaapian indonesia dirintis belanda disajikan bentuk gambar benda benda bersejarah juga video video mengisahkan perjalanan kereta surabaya hingga batavia tulisan tulisan berbahasa belanda sepanjang film rasanya kembali masa lalu,-4,negatif
terdapat bangunan bawah tanah museum dan dipandu sah seorang guide utk menemani ke bawah tanah yg berisi tmpat tahanan zaman kemerdekaan,3,positif
bangunan penuh sejarah lantai bawah tanah yg merupakan bekas tempat tawanan hingga lt bangunan dua yg meupakan tempat pengintai,-13,negatif
bangunan unik kaya sejarah berkunjung bersama keluarga domonasi pintu pintu yangtinggi banyakbangunan bersih sepertinya sering gunakan kunjungan pelajar byk informasi yg dapat bangunan dan lokomotif yg jadi ajang foto fotolebih nyaman berkunjung pagi ato sore hari di siang hari lumayan panas,-8,negatif
lawang sewu salah satu bangunan peninggalan jaman belanda masih terawat masih melihat jelas struktur bangunan begitu bagus kokoh banyaknya jendela disebut lawang sewu membuat bangunan sangat unik mempesona bangunan dapat temui mudah letaknya persis berhadapan tugu muda lambang kota semarang,-12,negatif
dilihat segi bangunanya gedung sangat unik masih mempertahankan keasliannya lengkap seribu pintunya sungguh sangat menarik dikunjungi letak bangunan strategis pusat kota semarang sayang sekali tidak disinggahi apabila berlibir kota lumpia,-19,negatif
menarik memang berkunjung lawang sewu jadi mengtehaui sejarah berdinya lawang sewu selama lawang sewu dikonotasikan keangkeran muncul acara televisi duina ternyata setelah mengunjungi banyak manfaat diperoleh sejarah melatabelakanginya tips kalau mau lawang sewu muslim sebaiknya punya wudhu tidak sompral,-8,negatif
mengunjungi lawangsewu enaknya sore hari soalnya kalo siang hari puanas banget deh jadi asyik buat jalan jalan keringetan buat foto foto bisa mata nyureng terus nahan silau nah kao sorean dikit enak tuh udara panas bise melek memicingkan mata silau buat fotopun hasilnya cerah keren hehe tergantung orangnya sih cantik pinter motret hehe bercanda maen kesana kalo pas tamu luar negeri datang ajaklah melihat lihat lawang sewu bangunannya benar benar megah deh bikin turis berdecak kagum sayangnya bukan bikinan bangsa kita yak segi rancang bangun cie dan estetika bangunan lawang sewu memang bagus dan kokoh sistem pengaturan udara bagus banget jadi didalam gedung hawanya sejuk bukan banyak hantunya loh kalo mah nggak tau recomended banget buat segala usia,-57,negatif
gedung lawang sewu semakin mempesona direstorasi jalur wisata informasi runut pemandu wisatapun siap menjelaskan apa pernah terjadi gedung,-12,negatif
kalo temen temen berwisata semarang gak usah ragu ragu deh buat lawang sewu oke kali aku ceritain pengalaman aku waktu jalan bareng temen temen lawang sewu waktu zaman smk awal tahun habis tes semesteran aku sama temen temen langsung cap cus semarang hhahaharute pertama langsung kunjungi jeng jeng jeng jeng lawang sewu biasa lah intinya mau uji nyali githu uji nyalinya sinang hari denger denger katanya lawang sewu kan serem yaudah coba buat datang kesana akhirntya melalui perjalanan sangat panjang akhirnya sampai sana bayar rb kalao gak salah langsung kleliling keliling lawang sewu guys teynyata sana kaya museum gitu beberapa ulasan sejarah lawang sewu dunia perkereta apian indonesia puas foto foto keliling mendatangi tempat jualan souvenir berbagai masam souvenir baju gantungan kunci uang zaman dulu banyak deh tertarik sama souvenir karikatur wajah sendiri kurang lebih rb buat dapetin karya guys tinggal duduk digambarlah kita sesuai karakter kita pokoknya buat kamu suka jalan jalan lawang sewu recomended banget buat kamu hehehe tempat itu gak serem serem kok berdasarkan info sih udah diperbaiki di beberapa bagian waktu aku kesana yng masih direnov dan malah membuat lawang sewu terkesan lebih menarik,-20,negatif
penasaran orang bilang angker banget jadinya coba malam jumat pas magrib kesana eh pas ujan emang kalau jalan sendiri yah serem tp gak takut ada pemandunya bikin jantung berdetak kenceng digedung paling atas katanya banyak penampakan noni noni belanda sampe keluar gedung untungnya gak melihat penampakan apa apa ruangan lembab tp pencahayaan diatur jadi redup redup,-44,negatif
masuk sore hari kesan awal menyeramkan banyak sejarah mengenai bangunan dipandu petugas mulai awal pertama kali fungsi lawang sewu dibuat hingga terowongan bawah tanah yang super angker ga berani masuk menjelang malam ditutup viewnya amazing objek foto,-22,negatif
mengunjungi lawang sewu pas sore hari jam sore jadi aura mistisnya langsung terasa banget tiket masuk rupiah per orang didampingi guide memandu memasuki ruangan ruangan lawang sewu dia menceritakan sejarah lawang sewu jam buka mulai hari bangunan terawat banget barusan dipugar dicat jadi kelihatan bersih kesan angker terasa sih karena bangunan dulunya gedung kereta api sekarang difungsikan museum kereta api banyak pelajaran pengetahuan bias dipelajari museumnya keren,-16,negatif
