Ulasan,Sentiment Score,Sentiment
smesmeski sudah benerapa kali berkunjung ke lawang sewu saya pribadi tidak pernah bisan apalagi di sana ada ruang bawah tanahnya sangat menarik dan juga cocok buat hunting gambar berbackground lawangsewu,-14,negatif
harus sewa guide klo ke sini guide akan jelaskan sejarah gedung tua ini dgn detil sampai rasanya kita bisa ikut membayangkan kejadiannya ibu saya sempat kepeleset tanpa sebab dan menurut guide itu krn beliau menginjak hantu anak kecil percaya nggak percaya ya sayang waktu itu kami ngga bisa masuk ke penjara bawah tanah karena di jam stb masih ditutup sore,-28,negatif
saat ini gedung nya sudah bagus terawat tidak lagi seram namun membosankan jika berkunjung lebih dari satu kali kalau dulu masih ada wisata bawah tanah untuk melihat penjara bawah tanah namun menurut informasi saat ini sedang perbaikan namun rasanya sudah lama sekali tidak selesai,-17,negatif
bangunan cukup terawat dan bersih mungkin yang paling mengganggu adalah pengunjung yang berfoto secara berlebihan sehingga menganggu pengunjung lain,-15,negatif
tempat yg oke buat hunting foto arsitekturnya unik dan selalu ramai jika waktu libur cuma bayar ribu rupiah utk tiket masuk dan kita boleh menikmati sejarah tentang kereta api di indonesia,-5,negatif
terletak di jantung kota semarang dan berseberangan dengan tugu muda merupakan ikon dan kebanggaan jawa tengah salah satu bukti sejarah yang masih terawat dan dilestarikan hingga kini mengunjungi lawang sewu seperti kembali ke masa lalu arsitektur kolonial tampak begitu artistik gedung milik perusahaan kereta api indonesia ini menyimpan sejarah dan menjadi saksi akan perkembangan kota semarang bagi para fotographer mengabadikan lawang sewu dari berbagai sudut merupakan kepuasan tersendiri,1,positif
saya selalu suka sama lawang sewu apalg kalo udh menjelang sore ke magrib indaahh bngt pas lampu gedung dinyalain saya selalu suka gaya tempo dulu abad gtu diruangan tertentu di setel musik piano jadi makin romantis kadang saya hanya diam dan menikmati keindahan bangunan ini,7,positif
tempat sejarah peninggalan belanda yg masih utuh dengan arsitektur yg sedikit sudah dirombak sedemikian rupa cocok buat hunphot dengan pasangan dan uji nyali,7,positif
sangat pas dan tepat jika berkunjung ke lawang sewu pada sore menjelang malam jam tutup y ada atmotsfer horor jika kita berkunjung pada jam tsb apalagi jika kita punya nyali untuk masuk ke ruang bawah tanah dimana kita akan sedikit merasakan aura masa lampu dulu di pakai buat penjara bawah tanah tidak lengkap rasanya jika ke semarang tidak mengunjungi tempat legendaris dan tersohor ini,-29,negatif
gedung tua yang indah unik dan masi terawat dengan baik dengan banyak nya pintu yang dimiliki tangga yang indah saya jadi membayangkan seperti apa gedung ini pada jaman dahulu saat malam hari lebih indah dengan adanya lampu lampu yang dinyalakan jika ke semarang tidak ada salahnya berkunjung ke gedung ini tiket masuknya juga tidak mahal setiap sudutnya juga indah untuk di abadikan dalam foto,-20,negatif
lawang sewu adalah bangunan cagar budaya yg patut di kembangkan perlu di maksimalkan event eventnya yg penting juga preman parkirnya perlu di tertibkan,0,negatif
gedungnya masih terawat dengan baik areanya cukup luas dan ada mainan kereta api untuk anak anak tiket masuk terjangkau,4,positif
kenapa saya memberikan ulasan begitu karena didepan tempat ini lah saksi hidup saya dulu pernah menyatakan cinta pada seorang wanita tempat yang konon keliatan horor atau angker sekarang begitu menarik untuk diexplore dalamnya kenapa bisa begitu karena setiap tempat atau ruang terdapat aura yang sangat begitu kental seperti kembali ke masa penjajahan lawang sewu begitu julukan itu karena memiliki seribu pintu gedung dan tentunya ada ruang bawah tanah yang begitu mistik didalamnya yang konon sarang makluk halus didalamnya sampai sekarang tempat atau ruang bawah tanah itu jarang dikunjungi karena mistik tersebut,-70,negatif
tak bosan untuk kesini walau rasanya sudah hapal setiap lekuk lekuk sudutnya walau sekarang banyak yang sudah tidak bisa dimasuki karena mungkin alasan keamanan seperti tangga putar didepan pintu masuk ruang bawah tanah dan beberapa yang lain saat naik ke lantai atas bekas ruang dansa di jaman belanda disitu terlihat bekas bom di rangka besinya bagaimanapun kesan mistis nya tetap terasa anda ingin uji nyali,-30,negatif
tetep favorit walau sudah di cat berulang kali tetap terlihat aslinya tapi mungkin lebih baik dibiarkan warna aslinya,3,positif
lawang sewu adalah bangunan kuno yang dulunya adalah kantor perusahaan kereta api lawang sewu ada di tengah kota semarang di seputaran tugu muda sehingga gampang sekali untuk mencapainya bangunan ini sekarang lebih terawat dengan adanya cat yang baru dan renovasi yang dilakukan meskipun demikian bagi wisatawan yang masih mendambakan kesan klasik dan nostalgia akan sedikit kecewa karena dengan adanya renovasi tersebut justru kesuraman dari lawang sewu berkurang yang masih bagus menurut saya permainan kaca patri yang apabila terkena cahaya tampak cantik adanya kereta api di depan lokasi lumayan untuk wisatawan yang membawa anak tapi secara umum menurut saya lawang sewu justru berkurang daya tariknya setelah renovasi,-49,negatif
salah objek wisata di semarang utk yg suka wisata uji nyali pernah masuk kedalam goanya dan rasanya memang merinding sih atau cuma saya yg parno an poto poto dsini ketika malam bagus juga,-10,negatif
gedung ini masih dalam keadaan baik dan banyak nilai bersejarah di dalamnya walaupun sedikit mistis tetap ga pernah bosen ke tempat inikalau ke semarang tidak kesini seperti tidak ke semarang,-9,negatif
per orang dewasa masuk bayar ribu rupiah pakai guide bayar ribu saran saya bayar guide aja lumayan banyak pengetahuan yang didapet dan bisa bantu ambilin foto,-8,negatif
gedung lawang sewu ini sangat menarik sudutnya bagus banyak angle yang bagus untuk ambil poto apalagi jika kita datang di malam hari lampunya bikin tambah indah,-17,negatif
paradigma mistik pada lawang sewu masih melekat walaupun sudah direnovasi dan tertata dengan baik di bawah pengelolaan pt kai,-2,negatif
tempat bersejarah yang cukup rapi tiket masuk yang ditentukan cukup murah dan terjangkau namun susah cari parkir,-26,negatif
salah satu destinasi favorit wisatawan dari luar semarang bekas kantor nis sekarang menjadi lokasi wisata cukup membayar rupiah sayang ketika saya kesana ruangan bawah tanahnya sedang dipugar,-15,negatif
secara garis besar merupakan tempat awal untuk kantor adminustrarif perkereta apian di indonesia pada jaman hindia belanda dimana didalamnya terdapat miniatur cerita latar belakang berdirinya dan dijumpai foto foto pada dulunya karena sudah berpuluh puluh tahun tidak digunakan maka munculah cerita kejadian yang menyeramkan tetapi pt kai akhirnya merenovasinya dan dijakian tempat wisata sedikit horror jika dilakukan malam hari waktu operasionalnya pagi malam disediakan guide untuk berkeliling dan mendapatkan cerita latar belakangnya overall sangat bagus disarankan untuk tour dalam lawang sewu setelah jam sore agar lebih pas waktunya bagi yg suka dengan hal hal mistis sekedar tambahan diluar pintu keluar ada bocah yg menjual pernak pernik dan mainan mungkin kita tidak membutuhkan tp apa salahnya jika kita membelinya untuk membantu mereka demi menyambung hidup dan biaya sekolah,-42,negatif
dulu disini horor bgt pas thn tapi skrg kesan horornya udah agak berkurang disini buat foto bagus bgt netherland bgt apalagi foto yg dsamping jalan raya itu serasa di luar negri,-2,negatif
inilah gedung perkantoran pada zaman belanda bangunan yang kokoh dengan jumlah pintu yang banyak sekali uniknya jendela gedung ini bukan di buka kesamping tapi ke atas sayangnya saya tidak bisa melihat ruang bawah tanah karena tertutup untuk umum di depan gedung terdapat kereta api zaman belanda lokasi strategis di jantung kota semarang,-41,negatif
adanya lawang sewu di daerah semarang di pusat kota sebelah tugu pemuda gedung lawang sewu skrng dibuka untuk wisata malam dengan tiket rbu dan dengan pemandu rbu perorang,-2,negatif
salah satu wisata sejarah disemarang walaupun agak seram tapi bangunan sangat indah banyak cendela dan pintu sehingga disebut lawang sewu tidak bisa diungkapkan kalo pernah kesini pasti tahu keindahannya,-9,negatif
gedung ini berada di simpang lima semarang untuk mencapai tempat ini bisa dengan transportasi umum hampir semua transportasi lewat gedung ini kita bisa berkunjung pagi sampe malam tutup jam tempat ini memiliki bangunan kuno eropa dengan ciri khas banyak jendela dan pintu untuk yang suka fotografi bangunan ini cocok banget kalo kita berkunjung di malam hari kita tidak perlu takut karena tiap sudut ruangan telah diberi lampu untuk berkeliling kita bisa menyewa guide sekitar rb atau bisa berkeliling sendiri tempat yg paling terkenal menyeramkan adalah ruang bawah tanahnya tapi ketika saya kesana ruangan tersbut sedang direnovasi sehingga tidak bisa melihat langsung ada ruangan yang didesain sebagai museum yang menceritakan sejarah gedung ini untuk tiket masuk sekitar rb,-50,negatif
ehm kl suka dgn sejarah pst suka kesini krn kita jd tau kegunaan gedung ini wkt dulu dijaman kolonial belanda sbg apa dan mmg menarik utk melihat foto yg ada disana tp sayang wkt ak dtg kesini byk ruangan yg sedang di pugar jd ga bs datangi mgkn next time kl ke semarang lg akan kesana lagi dan semoga sudah tak dlm proses pemugaran,9,positif
lawang sewu sebuah gedung tua yang terletak dibundarang tugu muda semarang walau bangunan ini sudah tua atau kuno tetapi daya tarik nya masih sangat kuat disana terdapat banyak pintu dan jendela besar berdasarkan nama nya lawang sewu bukan berarti jumlah pintu disana terdapat sewu seribu tetapi pada kenyataan nya pintu yang terdapat disana tidak mencapai sewu seribu banyak wisatawan datang untuk melihat mengenal sejarah dan bahkan untuk sekedar berfoto,-40,negatif
lokasi gedung lawang sewu berada di pusat kota semarang berdekatan dengan tugu muda yang jaman dulu merupakan tempat pertempuran hari di semarang lawang sewu adalah salah satu ikon kota semarang yang merupakan bangunan bersejarah dengan gaya arsitektur yang tidak ketinggalan jaman malah melebihi jaman modern karena sampai dengan saat ini bangunan tersebut masih kokoh berdiri berkunjung ke gedung lawang sewu di malam hari sungguh sangat eksotik didampingi tour guide yang menjelaskan semua fungsi ruangan yang ada di gedung lawang sewu menambah kekaguman saya betapa modernnya para arsitek belanda jaman dulu yang sudah bisa berpikir ke depan saya menaiki tangga menuju atap disana merupakan peredam panas agar ruangan di bawahnya menjadi dingin walau sebagi peredam panas namun lantainya yang luas dipakai sebagai lapangan badminton oleh para karyawannya sungguh eksotis sekali pintu pintu sejajar menyerupai lorong lorong dengan pesona eksotis sayang ruangan bawah tanah saat ini ditutup tidak bisa dikunjungi,-61,negatif
museum lawang sewu terletak di pusat kota semarang letaknya di ujung jalan pangandaran sekitar m dari hotel tempatku menginap aku ke sana berjalan kaki museum baru buka ketika aku sampai petugas kebersihan masih menyapu jam operasionalnya adalah jam wib biaya tiketnya sepuluh ribu untuk dewasa lima ribu untuk anak anak dan tiga ribu untuk pelajar aku cuma berkeliling di luar gedung karena masih sepi nggak nyaman juga kalau mau blusukan agak agak takut gimana gitu deh tapi gedungnya bagus buat foto foto gedung lawang sewu sebelum dijadikan museum awalnya adalah kantor administrasi nis netherland indische spoorweg yang dibangun pada tahun disebut lawang sewu karena punya banyak pintu di sini juga terdapat penjara bawah tanah yang kemudian memunculkan banyak cerita mistis di masyarakat,-20,negatif
akhirnya sampai juga di lawang sewu tempat yg konon menyeramkan steleah melihat langsung justru mengingatkan kita pada jaman belanda dimana perjuangan dimasa itu masih bisa kita lihat bukti otentiknya berupa peninggalan belanda sayang saat berkunjung waktu itu malam siang hari jadi tidak ada kesan menyeramkan tapi unik,-19,negatif
ini lah tempat dimana kalian akan merasakan berada di belahan dunia lain kalian akan merasakan bagaikan berada di eropa kalian akan merasakan bagaiamana kemegahan gedung ini gedung yang dibangun lebih dari tahun yang lalu gedung yang menjadi icon asia di awal abad sungguh mengagumkan sungguh mencengangkan sebuah kerugian besar kalian bila sudah berwisata ke semarang tetapi tidak mengunjungi lawang sewu ini,-11,negatif
bangunan tua peninggalan kolonial jaman belanda terletak dipusat kota semarang dekat dengan monumen tugu muda konon bangunan lawang sewu banyak dihuni oleh makhluk halus karena tempat ini dulunya adalah tempat pembantaian bangsa pribumi dijaman perang dengan jepang saat malam hari memasuki ruangan demi ruangan di lawang sewu cukup membuat bulu kuduk berdiri apalagi mengingat cerita cerita menyeramkan yang beredar semakin membuat sport jantung tapi mengasyikan berkunjung disini apalagi bila bisa datang saat malam hari ngerii,-40,negatif
kalo mampir ke semarang jangan lupa main ke gedung lawang sewu dapat melihat keunikan gedung lawang sewu dimana melihat jumlah pintu ada hampir dan type bangunan yang unik cocok buat foto dan pengetahuan tentang sejarah kereta api di semarang,2,positif
bangunan yang sangat bagus masih berdiri sampai sekarang sebagai bangunan ikon kota semarang termasuk bangunan budaya,-18,negatif
selama hampir tahun hidup baru sekali mengunjungi lawang sewu itupun karena jadi host tamu dari jakarta entrance tiketnya murah ada guide juga dengan biaya tambahan tapi guide nya sangat terburu jadi kaya belum puas lihat satu spot sudah diajak pindah spot,-1,negatif
gedung ini merupakan gedung yang sangat bersejatah bagi perkereta apian indonesia dan bagi yang ingin melihat sejarah dapat ketempat ini dan untuk berfoto pun tempat ini cukup indah selain itu walau agak mistis tapi anda wajib mengunjungi tempat ini apabila kssemarang jadi tunggu apalagi kklo kesemarang jangan melewatkan ketempat ini,-39,negatif
lawang sewu merupakan wisata heritage track yang harus dikunjungi terkenal dengan angker dan kemistisannya namun ternyata bangunan ini jauh dari kesan seram malah menurut saya sangat kental suasana yang asri seperti kembali ke masa lampau karena bangunan yang bercorak masa lalu dan klasik,-23,negatif
lokasi wisata paling terkemuka di semarang gedungnya unik dan klasik bagus banget buat foto sayang g ada tempat parkir dan banyak ruang di dalam gedung yang tidak bisa diakses harus dikunjungi,-6,negatif
waktu berlibur ke semarang tempat pertama yang saya singgahi adalah ini lawang sewu lawang sewu pertama kali saya dengar waktu menonton acara dunia lain di trans tv dan sejak itu bener membuat penasaran seperti apa lawang sewu itu dan puji tuhan agustus kemrin saya berkesempaatan liburan ke semarang dari segi keamanan dan arsitektur gedung lawang sewu ini cukup aman dan nyaman dan tiket nya pun murah dan jika mau kedalam usahakan pakai pemandu gausah sok sok tau atau aahh ga usah lah karena dengan kita menggunakan jasa pemandu wisata di dalam area lawang sewu berarti kita tau seluk beluk dan cerita nya didalamnya pakai jasa pemandu juga kita bebas kok untuk explore setiap ruangan apalagi ada pemandu nya ga segan segan untuk cerita yang spooky alias agakserem dengan menggunakan jasa pemandu kita bisa menambah penghasilan orang orang disana dan menjaga kebersihan area disana lawang sewu memiliki arsitek nya bagus dan tempat uniik untuk explore dan kita bisa merasakan aura aura zaman dulu pokoknya bagus lah saya ga mau kasih tau lebih banyakk lebih baikk cari tau sendiri,-45,negatif
lokasi strategis bangunan bagus sebagai obyek wisata sejarah kurangnya parkiran kalau liburan harus parkir di pinggir kali,-11,negatif
lawang sewu merupakan sebuah bangunan kuno peninggalan belanda yang dibangun sekitar tahun semula gedung ini untuk kantor pusat perusahaan kereta api trem belanda atau nederlandsch indishe spoorweg naatschappij nis gedung tiga lantai bergaya art deco ini karya arsitek belanda ternama prof jacob f klinkhamer dan bj queendag lawang sewu terletak di sisi timur tugu muda semarang atau berada di sudut jalan pandanaran dan jalan pemuda disebut lawang sewu seribu pintu ini dikarenakan bangunan tersebut memiliki pintu yang sangat banyak namun kenyataannya pintu yang ada tidak sampai seribu bangunan ini memiliki banyak jendela tinggi dan lebar sehingga masyarakat sering menganggapnya sebagai pintu bangunan utama lawang sewu berupa tiga lantai bangunan yang memiliki dua sayap membentang ke bagian kanan dan kiri bagian jika pengunjung memasukkan bangunan utama mereka akan menemukan tangga besar ke lantai dua di antara tangga ada kaca besar menunjukkan gambar dua wanita muda belanda yang terbuat dari gelas semua struktur bangunan pintu dan jendela mengadaptasi gaya arsitektur belanda,-46,negatif
lawang sewu merupakan bangunan kuno yang masih terawat lawang sewu awalnya merupakan kantor nis perusahaan kereta swasta belanda yang juga digunakan sebagai bangunan perjuangan angkatan muda bersenjata indonesia saat pertempuran lima hari di semarang bangunan ini memiliki nilai sejarah yang sangat tinggi keindahan arsitektur baik luar maupun dan pintu yang begitu banyak tak heran banguanan ini disebut lawang sewu lawang sewu dianggap ikon kota semarang dan seseorang belum dianggap mengunjungi semarang jika belum mengunjungi lawang sewu,-23,negatif
tidak susah menemukan gedung lawang sewu karena letaknya ditangah kota waktu yang pas ke tempat ini adalah saat siang atau sore hari bagi saya waktu malam kurang cocok untuk masuk kedalam area namun kalau diluar masih bisa dipertimbangkan karean saat malam juga akan sangat bagus,-29,negatif
ini merupakan kunjungan saya yang kedua kalinya ke lawang sewu menurut saya lawang sewu ini tidak seseram seperti yang banyak orang ceritakan gedung ini sudah direnovasi dan sangat bagus fasilitas yang disediakanpun sangat baik seperti museum konservasi hall dll,-29,negatif
perjalanan mudik natal yang melelahkan jalan keluar jakarta buntet pasti kalian juga merasakan kita memilih pergi ke solo via mobil pribadi berharap bisa mampir sesuai keinginan alahasil kita nyampe semarang sore hari karena salah satu dari kita ada yang butuh makanan buka puasa alahasil via waze kita serch makanan junkfood dan dianjurkan masuk kota alahasil lewat depan lawang sewu dan kita mampir deh kesitu buat masuk bayar ribu sama tips tambahan buat para tour guide yang akan bawa keruangan di gedung seribu pintu itu bakalan di jelasin all out sama tourguidenya kadang tourguidenya juga takut sendiri jadi kita juga jadi takut hahahah kemudian kita dianjurkan ke junkfood restauran di sekitar pandanaran yang tak jauh dari pusat oleh mobil kita parkir di junkfood restauran dan kita nyebrang buat beli lumpia semarang wingkobabat bandeng juana dan tahu baxo yang sudah terkenal itu,-31,negatif
gedung ini adalah salah satu gedung peninggalan belanda yang masih berdiri masih cukup terrawat cocok untuk foto prewed atau pun yang ingin tahu mengenai sejarah lereta api karena di dalamnya ada museum hanya tidak bisa le basement tempat saluran air di mana bisa membuat gedung tetap dingin meski cuaca panas banyak pintu dan jendela tapi tidak berjumlah seperti namanya lawang sewu hanya julukan saja,-31,negatif
lebih baik kalau anda berkunjung pada malam hari suasana yang ditawarkan sangat berbeda anda dapat merasakan aura tersendiri bila mengunjungi pada malam hari jangan lupa juga untuk melakukan perjalanan bawah tanah yang konon pernah digunakan sebagi penjara selama masa penjajahan,-33,negatif
banyak spot bagus untuk foto bagunan bersejarah yang ternyata tidak seseram yang dikatakan banyak orang pemandu yang sangat ramah dan humble dengan anak,-19,negatif
datanglah dengan guide dan dengarkan dengan seksama ceritanya kalo jalan sendiri kamu bisa tersesat karena pintunya beneran banyak,-1,negatif
berkunjung beberapa kali kesini terakhir kali mengajak berkeliling teman dari luar negeri tempatnya arristik adem karena ada pohon besarnya di dalam gedung agak panas dan pengap mungkin karena bangunan tua next time mau coba wisata bawah tanahnya yang terkenal angker,-18,negatif
untuk pengetahuan tentang sejarah indonesia lebih mudah dipahami dan dipelajari dan untuk lebih mencintai sejarah budaya pariwisata indonesia siapa lagi kalau bukan orang indonesia sendiri harus mencintai dan bangga atas keanekaragaman kebudayaan indonesia,-3,negatif
gedung lawang sewu telah jadi salah satu objek yang harus dikunjungi saat ke semarang apalagi gedung ini persis berada di dekat simpang lima semarang keunikan gedung dan berhias jajaran pintu ini merupakan obyek menarik untuk membuat foto di halaman gedung juga ada bekas lokomotif kereta api saran mengunjungi siang sampai sore,-15,negatif
gedung ini sudah melalui sejarah yang panjang mitos yang melekat adalah gedung ini angker karena sempat menjadi markas tentara khusus jepang saat pendudukan jepang dulu sejatinya gedung ini adalah stasiun kereta api pada jaman belanda kekurangan lokasi bersejarah ini adalah tidak tersedianya lokasi parkir yang memadai,-30,negatif
gedung lawang sewu dulunya kantor pemerintahan di masa kolonial belanda yg di bawahnya terdapat penjara untuk menyiksa pemberontak pada masa penjajahan jepang konon banyak noni abelanda yang diperkosa dan banyak pejabat belanda disiksa dan dibunuh itulah awal mula gedung ini katanya jadi banyak hantu jika bernyali bawalah guide dan lakukan night tour ke penjara bawah tanah gedung ini cantik sayang kurang terawat padahal kalau di luar negeri dijual jadi tour hotel berhantu,-29,negatif
bangunan sudah direnovasi menjadi lebih baik tidak seseram yang dibayangkan sekalipun memang sedikit mistis koleksi sejarah cukup lengkap dengan lokomotif di halaman depan,-13,negatif
lokasi dipusat kota semarang bangunan tampak megah dan kokoh tiket masuk disana ada tour guide yg akan memandu cerita tentang bangunan ini jika kita membayar disini ada museum sejaran kereta api telpon kuno kuno dll di tengah bangunan ini terdapat pohon mangga lalijiwo ada juga ruang bawah tanah yg konon katanya dulu dipake untuk penjara tahanan jepang gedung tersebut masih asli sejak berdiri sampe sekarang memang ada beberapa pengecatan ulang tetapi tidak merubah bangunan asli usia bangunan itu sekarang sdh th suasana mistik sangat kental dilokasi guide mengatakan bahwa disana ada penghuni hii hi hi,-11,negatif
dulu banyak cerita menyeramkan disini tapi sekarang setelah direnovasi tempat ini menjadi ramai dikunjungi saya melihat keindahan arsitektur masa lampau yang kokoh dan sangat elegan sampai saat ini kita bisa melihat keindahan maha karya masa lampau yang masih terawat,-5,negatif
dengan membayar rp untuk dapat masuk ke bangunan menarik ini yang memiliki banyak sekali pintu oleh karenanya disebut lawang sewu atau seribu pintu dalam bahasa idonesia obyek wisata ini terletak tepat di seberang tugu muda dimana menjadi icon bagi para wisatawan untuk berfoto dengan latar lugu muda dan lwang sewu didalam bangunan ini terdapat museum tentang sejarah kereta api anda disarankan untuk menyewa pemandu dengan biaya yang belum termasuk harga tiket diatas biaya pemandu sekitar,-23,negatif
letaknya di kota semarang tempat ini adalah bangunan sejarah peninggalan belanda bangunan ini sangat sejuk karena mempunyai seribu jendela,-1,negatif
semenjak digunakan sebagai lokasi syuting film horor lawang sewu tak pernah sepi dulu warga sekitar menjadi guide dadakan dan wisata yang paling menarik adalah mengelilingi seluruh kompleks lawang sewu yang gelap hanya dengan bantuan penerangan sebuah senter namun kini seolah ingin menepis aura mistis yang sangat kental pemerintah melalui pt kai merestorasi bangunan dan lebih mengedepankan sisi sejarah perkeretaapian dan arsitektur bangunan lawang sewu sebagai pusat edukasi lebih disarankan datang saat malam hari,-33,negatif
salah satu landmark semarang saya pribadi lebih senang melihat dan memotretnya dari luar komplek ketimbang masuk dan ikut tur namun bagi yang penasaran dengan arsitektur belanda abad ke dan suasana mistik ya mending sekalian masuk dan ikut tur tiket masuk cuma rp ribu plus rp ribu lagi untuk pemandu wisata kalau kamu ingin keliling,-19,negatif
kondisi gedungnya yang megah namun kesan sedikit angker masih menyelimuti bangunan bersejarah ini kondisi lingkungan saat ini bersih dan terkesan elegan dengan ciri khas arsitektur eropa yang sangat menawan,-4,negatif
lawang sewu terletak tidak jauh dari simpang lima semarang dan mudah diakses oleh transportasi umum namun jangan sampai terlalu larut malam hingga jam karena sudah jarang angkutan umum yang lewat di depan kawasan ini lawan sewu adalah tempat bersejarah yang unik dan banyak tempat yang dapat dijadikan tempat berfoto yang epic sekali harga tiket masuknya pun sangat terjangkau tidak lebih dari rupiah berada disini pun sangat nyaman karena areanya sangat dijaga kebersihannya di dalam lawang sewu biasanya disajikan beberapa pameran foto atau miniatur untuk mengisi kekosongan ruangan di lawang sewu karena lawang sewu memiliki banyak ruangan yang kosong dan berhawa magis cukup seram berada disini ketika malam hari,-89,negatif
serasa masuk ke jaman dulu asli keren ga ada apa nya cuma beberapa ruang terisi koleksi pt kai jaman dulu sisanya ya ruang kosong dengan banyak lawang tapi begitu masuk area lawang sewu coba deh bayangkan lawang sewu masih aktif serasa masuk ke jaman dahulu saya suka sensasi yg ditawarkan lawang sewu sampai toilet masih terjaga keunikan nya dapet bgt jadulnya buat foto foto keren banyak bgt lokasi bagus untuk tmpt foto foto,-10,negatif
gedung kuno yg wajib dikunjungi bila ke semarang di dlm kita bs melihat sejarah perkeretaapian indonesia ada jg lokomotif kuno maupun miniatur kereta kuno yg bisa dinaiki sangat disukai anak sayang ketika kami berkunjung ruangan bawah tanah sedang direnovasi shg tdk bisa melihat penjara kuno yg ada di dlmnya,-28,negatif
gedung yang terkenal akan cerita mistisnya ini semakin hari semakin cantik dan tertata setelah pemerintah melakukan restorasi terhadap gedung ini kesan seram tidak terlalu kentara seperti dahulu hal paling unik dari gedung ini adalah jajaran pintu digedung belakang yang telihat sangat banyak hingga menjadikan nama gedung ini lawang sewu yang berarti pintu seribu jika ingin merasakan pengalaman yang sedikit mistis ikutlah tour ke penjara bawah tanah yang terkenal itu dengan ditemani pemandu kita akan dibawa menuju bawah tanah melihat penjara gelap dan digenangi air,-52,negatif
bagunan bergaya khas belanda ini memang sangat memukau dari bentuk bangunan dan designnya sangat menarik dan terasa bernuansa magis mulai dari banyaknya ruangan yang berjejer hingga pintu pintu yang tinggi menjulang serta kaca grafir di bagian tangga sangat mengagumkan terlebih lagi jika kita masuk keruangan bawah tanah suasana penjara bawah tanah sangat terasa,-15,negatif
lawang sewu adalah salah satu lokasi bersejarah peninggalan masa belanda yang berada di tengah kota semarang lawang sewu yang berarti mempunya pintu banyak adalah dua buah bangunan utama dan beberapa paviliun bangunan lainnya bangunan bangunan tersebut ada yang berlantai dua atau satu serta dibagian basementnya terdapat beberapa ruangan juga akan tetapi untuk ruangan basement sepertinya tidak terbuka untuk umum karena saat itu saya mencari bangunan basementnya tidak ketemu bila anda menyukai bangunan bangunan bersejarah anda harus datang kesini,-36,negatif
letaknya strategis di dekat tugu muda semarang kota tiket masuknya mulai rb rb kalau ingin menyewa quide ada biaya tambahan tempatnya cocok untuk sekedar berfoto atau jalan jalan,1,positif
bangunan kuno belanda ini sangat memukau pengunjung saya beberapa kali kesana tidak pernah bosan sekarang lebih rapi lbh bersih dan lebih terartur dibanding beberapa tahun lalu ketika saya kesana beberapa gedung diperbaiki dan dijadikan museum kereta api yang masih menciri khas kan kekunoan yang menarik kita bisa berselfie ria didepan gedung lawangsewu ini yg bila di edit bisa seperti berfoto di luar negeri p,-17,negatif
gedung bersejarah dikota semarang yang wajib dikunjungi bangunan nya semakin bagus dan bersih udah banyak perbaikan kesan angker nya sudah banyak berkurang sering dijadikan tempat pameran,-9,negatif
bangunan yang sangat terkenal di semarang terutama suasana mistisbangunannya sedniri sudah direnovasi menjadi lebih bagus daripada dulu namun ruang bawah tanahnya tetap terbatas bisa masuk kesana dengan penjaga lawang sewu begitu masuk kedalam langsung terasa hawa dingin bangunan bersejarah yang terletak di pusat kota semarang biasanya ramai di malam hari karena banyak orang yang mencari suasana mistisnya pada waktu ramai bisa parkir di dp mall tepat di sebelah lawang sewu karena tidak boleh parkir di jalan sekitar lawang sewu,-16,negatif
tempat yang cukup terkenal ini sangat sayang dilewatkan jika anda sedang berada di semarang letaknya yang berada di tengah kota cukup mudah diakses dan kemegahannya dapat terlihat dari arah muka sayangnya lahan parkir kurang memadai sehingga agak was was jika meninggalkan kendaraan terlalu lama,-30,negatif
sejarah perkeretaapian indonesia yang dirintis oleh belanda disajikan dalam bentuk gambar benda benda bersejarah dan juga video video ini mengisahkan perjalanan kereta dari surabaya hingga batavia dengan tulisan tulisan berbahasa belanda di sepanjang film rasanya seperti kembali ke masa lalu,-4,negatif
terdapat bangunan bawah tanah di museum ini dan dipandu oleh sah seorang guide utk menemani kita ke dalam bawah tanah yg berisi tmpat tahanan di zaman sebelum kemerdekaan,3,positif
bangunan ini penuh sejarah dari lantai bawah tanah yg merupakan bekas tempat tawanan hingga lt bangunan ke dua yg meupakan tempat pengintai,-13,negatif
bangunan yang unik dan kaya dengan sejarah berkunjung bersama keluarga di domonasi dengan pintu pintu yangtinggi dan banyakbangunan bersih sepertinya sering di gunakan untuk kunjungan para pelajar byk informasi yg di dapat dari bangunan ini dan ada lokomotif yg bisa jadi ajang foto fotolebih nyaman jika berkunjung pagi ato sore hari karena di siang hari lumayan panas,-8,negatif
lawang sewu adalah salah satu bangunan peninggalan jaman belanda yang masih terawat kita masih bisa melihat dengan jelas struktur bangunan yang begitu bagus dan kokoh dengan banyaknya jendela sehingga disebut lawang sewu membuat bangunan ini sangat unik dan mempesona bangunan ini dapat kita temui dengan mudah karena letaknya yang persis berhadapan dengan tugu muda lambang kota semarang,-12,negatif
dilihat dari segi bangunanya gedung ini sangat unik dan masih mempertahankan keasliannya lengkap dengan seribu pintunya sungguh sangat menarik untuk dikunjungi letak bangunan yang strategis di pusat kota semarang sayang sekali untuk tidak disinggahi apabila kita berlibir di kota lumpia ini,-19,negatif
