Ulasan,Sentiment Score,Sentiment
gedung yang unik asri benar gambar gedung kuno jaman kolonial bisa lihat kilas balik sejarah nikmat indah khas bangun tempo dahulu,-10,negatif
lihat gedung rasa ada dalam pikir lintas hanya semarang banget yato tempat cocok banget para cinta sejarah banyak guide yang banyak cerita kita keliling gedung,-8,negatif
baru pertama hadir acara buka malam hari lawang sewu nyata tempat bagus kalau buat acara outdoor serta tata cahaya yang eksotik padu klasik modern,3,positif
salah satu landmark kota semarang bekas gedung keretaapi sudah pugar buka umum tiket rupiahlokasi sangat mudah temu sangat saran unjung gedung inj sore hari memjelang malam atmosfer keliling rada spooky,-19,negatif
lawang sewu keren sini lihat bangun tua sisa jaman kolonial dahulu bisa lihat foto jaman dahulu juga replika telpon jaman dahulu yang bikin keren jumlah pintu banyak banget mungkin satu satu indonesia correct me if i m wrong bayar masuk cuma ribu,-8,negatif
salah satu tempat sangat ikonik semarang sekarang akses lantai gedung pertama tutup sewa pandu harga hanya pandu lama menit semua materi pandu lihat sendiri,-21,negatif
pandang bangun malam hari jauh lebih bagus rang lampu bangun awat baik saja beberapa ruang ada perkakas biar lihat kurang rapi pas biar pintu tutup tetap tutup,-28,negatif
pas kesini saya lagi backpackeran sendiri waktu cukup ramai tapi beberapa ruang kurang unjung suasana asa aneh pergi enak ramai kalau sendiri rada rem masuk ruang sepi,-31,negatif
lawang sewu gedung gedung sejarah indonesia lokasi kota semarang jawa tengah gedung dahulu rupa kantor nederlands indische spoorweg maatschappij nis maskapai perkeretaapian hindia belanda bangun tahun selesai tahun letak bundar tugu muda dahulu sebut wilhelminaplein sebut lawang sewu bangun milik banyak sekali pintu lawang kemudian tambah sewu ribu perintah kota semarang surat putus wali kota nomor masuk lawang sewu salah satu bangun kuno sejarah kota semarang patut lindung bangun tua sebut alami tahap konservasi revitalisasi laku unit lestari benda bangun sejarah persero batas kereta api persero sama tim fakultas teknik sipil universitas katolik soegijapranata kembang selanjtnya destinasi ini adalah asa pusat ramai kota perlu ada security masyarakat khusus anak anak muda sering coret coret pagar tembok bagi bangun lain vandalism tangan baik satpam polisi pamongpraja polisi,-71,negatif
sangat tarik sekarang penjara bawah tanah buka umum masih baik,-9,negatif
tempat dekat quest hotel depan tugu muda kalau pertama kali kesini baik damping jasa pandu tarif ribu bisa sejarah,-3,negatif
kunjung lawang sewu tanggal april malam hari suasana lawang sewu cukup ramai unjung walaupun malam hari fasilitas umum cukup lengkap lawang sewu dapat ajar sejarah perkeretaapian indonesia harga tiket masuk cukup jangkau,-25,negatif
gedung adalah salah satu gedung tua tinggal belanda sekaligus museum perkeretaapian indonesia jadi sini bisa nikmat megah arsitektur jaman belanda tambah tahu sejarah kereta api indonesia sini juga suguh tahu material bangun guna jaman belanda bagaimana material bisa sangat kuat dengan sekarang lokasi sangat cocok gemar fotografi sangat banyak spot ambil foto,-12,negatif
tempat strategis tidak desain arsitektur unik megah juga lengkap museum mini risi bahan komponen material buat bangun kunjung weekand anda nikmat mini konser musik keroncong halaman bangun tiket masuk murah tempat nyaman bisa jadi rekreasi sekaligus ajar anak,-23,negatif
sering banget lawangsewu dahulu banget outlook lawangsewu benar benar creepy bagaimana kalau masuk dalam sejak jaman presiden surabaya tepat kunjung ibu ani lawangsewu langsung ubah tampil jadi kayak barbie doll detik,5,positif
ingin uji nyali datang lawang sewu malam hari lawang sewu open for publik am pm gemar fotografi tempat juga bagus jadi objek foto selamat tualang,-3,negatif
kunjung semarang saya lihat bangun kuno tarik nyata adalah lawang sewu tempat tarik wisata sejarah pandu wisata yang sangat bantu,-33,negatif
museum kereta api ambarawa lawang sewu jadi salah satu destinasi museum cukup lengkap gemar kereta api gedung lebih kenal kalang wisatawan lokasi foto uji nyali malam hari benar gedung tawar sejarah perkeretaapian cukup lengkap tarik banyak foto kereta api zaman dahulu miniatur kereta api seragam tugas kereta lokomotif raksasa zaman bahkan kereta odong odong anak anak main foto atas anak sangat nikmat kunjung tempat dan asa suasana angker sama sekali,-47,negatif
tempat sangat tarik harus kunjung apabila unjung kota semarang obyek wisata letak tengah kota semarang hadir nuansa zaman lewat bangun lawang sewu segala ornament dalam,-23,negatif
lawang sewu bukan tempat takut bahkan senang halaman luas banyak sejarah bisa lihat spot foto bagus jadi kalau semarang jangan takut masuk lawang sewu ya,-30,negatif
arsitek bangun cukup megah awat bersih koleksi sejarah perkretaapian cukup baik lengkap lebih baik datang jelang malam tampak bagus lampu bangun,-8,negatif
gedung kenal wisata malam mistis gedung kuno zaman dahulu banyak pintu namnya lawang sewu ribu pintu ikon nya semarang harus dikunjungin,-19,negatif
gedung lawang sewu lama jadi daya tarik wisata kota semarang sudah sering lewat baru tahun kemarin masuk dalam heheh soal kalau lewat sana selalu malam jadi berani masuk gedung punya banyak sejarah kadang banyak aneh sana hehe ke niat saja sih kalau menggangu ganggu gedung tinggi cukup luas sangat sejuk padahal kota semarang sangat panas nyaman duduk dalam lihat bangun tahu yang masih kokoh awat tiket masuk mahal di dalamanya banyak foto dokumentasi tidak lihat gedung sayang tidak semua lokasi masuk mungkin jaga hal hal yang tidak di ingin hahahha paranoid aku cukup puas datang kesana senang holiday,-53,negatif
cerita gedung lawang sewu akhir bawa datang tempat agak keri malam malam touring tani tour guide cerita bapak guide kantor kereta api masa belanda lihat depan bangun ada gerbong kereta api bangun benar benar luar biasa megah kokoh ruang banyak sekali pintu banyak mungkin itu nama lawang sewu saya untung intip salur air letak bawah gedung konon ini buat atur suhu udara dalam gedung banyak sekali spot spot indah fotografi kalau semarang jangan lupa mampir ke gedung lawang sewu,-58,negatif
entah memang buat atau bagaimana terang dalam ruang kurang jadi sempat takut lewat ruang gelap dalam bangun kunjung kesini tahu kalau lawang sewu rupa museum yang kait kereta api awal pikir museum adalah bangun perintah jaman dahulu hehe,-17,negatif
lawang sewu sekarang sudah beda sama jaman ksana pertama kali th dahulu banyak tempat yang masuk sekarang sudah beberapa yang di tutup dahulu masuk sana jam malam jadi krasa misteri cahaya minim cuman ngandelin senter gaet yang mandu cekrek cekrek kata potoin sampai rumah cek cek cek nyata banyak emm ksana saja ya biar tidak penasaran,-26,negatif
gedung lawang sewu rupa destinasi wisata sejarah perkeretaapian paling lengkap indonesia lawang sewu arti pintu ribu meski jumlah pintu tidak persis banyak jam buka wisata gedung lawang mulai pukul wib wib harga tiket masuk orang dewasa besar rp anak anak ajar masing masing kena tiket masuk besar rp tarik unjung tempat karena simpan sejarah panjang perkeretaapian indonesia tulis museum lawang sewu jalur keretapi semarang vorstelanden daerah raja yogyakarta surakarta rupa daerah tani paling produktif sulit jangkau bangun jalur kereta api pertama indonesia itu tidak lepas sejarah gedung lawang sewu suka lihat deret pintu sangat panjang awat baik halaman gedung lawang sewu cukup luas asri pohon mangga tali jiwo ukur besar tumbuh halaman gedung pohon kamboja bunga warna kuning tambah sedap view area halaman lawang sewu jadi tahu apa rupa tuas wesel alkmaar fungsi gerak wesel palang sinyal saksi ruang museum desain ruang elegan artistik baik unjung bawa kamera resolusi tinggi momen indah lama sana abadi baik saran ambil gambar gedung lawang sewu milik sudut tiga potret dalam halaman hasil foto lihat tarik hidup sayang tidak temu kantin nyaman gedung lawang sewu sungguh demikian kunjung singkat tidak lebih jam kira cukup untuk saksi potret objek tarik lama asa lawang sewu selamat kunjung,-64,negatif
sekian lama penasaran objek wisata satu februari lalu kunjung siang hari nyata tempat sangat bagus jalan jalan dalam area gedung seperti rasa era jajah tempat wisata jual tiket masuk tarif sangat murah ada pandu wisata anda tahu lebih kena lawang sewu objek wisata sangat ramai kunjung wisatawan bukan hari libur banyak wisatawan ambil foto memang sangat indah abadi,-39,negatif
sekian kali lawang sewu masih bentuk gedung lama saat jauh kemas sangat bagus sekali uang masuk murah riah ada tambah biaya guide besar ribu oke lah sangat bantu selusur lokasi lokasi dalam area lawang sewu sebut bangun cat rapi kasih cahaya cukup lampu lampu warna kuning aura aura buat bulu kuduk merinding masih asa lokasi sangat dekat simpang lima tempat beli oleh di semarang,-39,negatif
kalau mau lawang sewu nyali besar sila datang malam hari tempat kadang gun untuk pamer buka malam sila uji nyali anda tempat pada malam hari,-14,negatif
lawang sewu dahulu kantor kereta api bangun jaman kolonial belanda kesan pertama memang angker begitu masuk dalam rasa haru seruak bagaimana gedung guna jepang siksa orang indonesia jaman perang dunia sini akan damping pandu wisata cukup cakap paham seluk beluk unjung milik sensitifitas tinggi hal gaib lebih baik jangan sini harus teman pandu lebih cakap hal gaib sini masalah tidak ada lahan parkir sama sekali jadi sangat repot untuk unjung harus parkir samping gedung di jalan sempit,-87,negatif
lawang sewu sangat strategis letak iya asa daerah simpang lima sangat kenal kota semarang ibukota provinsi jawa tengah anda lintas kota semarang jangan lupa unjung bangun sejarah lawang sewu rupa bangun dinas perkeretaapian zaman belanda nama lawang sewu pintu pintu dalam bangun sebut sangat banyak pugar bangun ken angker bahkan beberapa tahun lalu setasiun tv swasta ambil lokasi bangun lawang sewu acara kait uji nyali makhluk halus telah pugas cukup nyaman unjung lagi ras seram masuk bangun sebut halaman pajang lokomotif delman para unjung nikmat pandang langka halaman nan sejuk ada pohon beringin besar tengah tengah bangun cuma saran ibadah muslim musollah hendak besar bersih wc nya hendak bersih unjung wilayah jauh ibadah nyaman,-34,negatif
tempat benar tampil bangun arsitektur bagus tinggal kolonial sangat asa buat bagus objek foto sayang kesan angker sangat asa kalau masuk ruang bawah tanah gelap lembab itu guide bahkan banyak cerita seram ke sini,-37,negatif
sudah kali lawang sewu mulai belum renovasi telah renovasi benar bagus sih lawang sewu renovasi jadi instagramable kesan tua kuno khas bangun jaman jadi hilang pertama kali kesini baik pakai pandu biar erti apa apa saja yang tarik lawang sewu ajar sejarah penting bukan cuma sekadar foto foto unggah di media sosial,-22,negatif
baik apabila unjung tempat anda sewa tour guide tahu cerita sudut ruang detail,-7,negatif
gedung sejarah jadi ikon kota semarang letak pusat kota gedung aristektur kolonial sekarang jadi mesum kereta api senang susur ruang ruang hawa cahaya alami buat ruang tetap sejuk terang lengkap unjung semarang singgah lawang sewu,-21,negatif
benar objek wisata sangat baik murah akses sangat mudah asa pusat kota semarang sayang tata parkir sangat semberawut buat malas kujung,-7,negatif
benar tinggal sejarah yang keren bangun rem sih tapi tnyata simpan jumlah sejarah bangsa sus yang di kota semarang yang kurang tempat hanya tempat parkir kendara coba kalau pihak perintah lebih perhati sedia parkir yang pada kesemerawutan parkir di lokasi lawang sewu jadi,-12,negatif
sah rasa kalau semarang unjung ikon kota lawang sewu dahulu kenal angker masih kayak nyata alami banyak ubah lagi kusam saya lihat poto poto lama bangun cat baik beri cahaya pada malam hari suasana angker bagi luar gedung tidak asa kental bahkan malam hari kami keluarga kunjung ketika pasuk bagi gedung museum juga ruang ribu pintu tidak dipungkiri hawa spooky nya kunjung siang hari mungkin ikut paket tour yang tawar karena malam hari ahh seram rasa hahaha,-67,negatif
gedung besar sejarah arsitektur art deco khas bangun zaman jajah kolonial belanda pernah jadi kantor pusat kereta api indonesia dalam banyak foto foto barang barang sejarah kena kereta api indonesia walaupun renovasi gedung tetap milik aroma mistis kuat,2,positif
bangun lawang sewu awal saya tahu acara horo ada televisi telah lihat langsung bangun sejarah tidak seram angker saya bayang bangun heritage jaga lestari asli perintah tempat,-25,negatif
bila kunjung libur kota semarang mampir lah gedung lawang sewu lawang sewu bahasa jawa arti pintu ribu jadi gedung banyak sekali pintu nya memang sampai ribu cukup banyak sekali gedung masuk gedung sejarah tinggal belanda manfaat museum kereta api sana banyak sekali sejarah kereta api dapat di ajar di ikutin anak anak,-31,negatif
bentuk bangun khas tinggal belanda guide lokal tiket murah bersihcocok foto prewedding,17,positif
lawang sewu benar benar gedung cantik renovasi seluruh area lihat bersih saran guna jasa guide paham sejarah sesuai habis waktu sore hari jelang matahari benam latar langit sore indah foto foto,3,positif
gedung lihat seram awat dapat banyak pintu jendela bangun belanda semarang harus sempat lewat singgah ke lawang sewu,-3,negatif
lihat lawang sewu kembali sejarah masa lalu utama zaman belanda gedung diri tahun awal guna kantor belanda cukup tiket masuk ribu dapat nikmat wisata sejarah gedung milik pintu,-18,negatif
bangun sejarah awat baik ingat banyak objek wisata rupa yang kurang awat seru jelajah bangun dan i managed to reach almost the top sayang banyak walet takut jatuh panik pas sambar,8,positif
wajib dikunjungin yang datang semarang jadi lebih tahu sejarah kota semarang kereta api indonesialolasi lawang sewu asa tengah kota semarang jadi sangat gampang jangkau lokasi sebut,-15,negatif
bangun sejarah kelola sangat baik saat sedang benah baik layan lantai atas tour guide cukup kompeten jelas sudut bangun tiap detail kamu tanya kalau tempat parkir bagus bisa beri point tambah,-10,negatif
tiket masuk ke per orang untuk jasa pandu ke bangun tua tinggal belanda awat rapi kesan seram hembus dahulu hampir asa kali empat kunjung lawangsewu selalu kesima suasana sana tempat ini cocok kunjung cinta sejarah,-12,negatif
tidak se rem dibayangin sini jadi tahu kalau benar lawang sewu kantor usaha kerta jaman dahulu bagus rapi view fav saya infinity door kayak lorong pintu begitu keren banget,-22,negatif
sama anak anak lebih ideal siang hari baru sendiri dating sama orang dewasa boleh kala malam buka jam malam ideal spot foto detil bangun tarik foto puluh pintu puluh jendela jajar bahkan ubin lama indah objek foto bangun belanda sangat awat saying kalau semarang destinasi lupa,7,positif
datang sore hari tempat esotik bersih awat sejarah buat negara bagus buat didik sejarah anak waktu masuk dalam merinding mungkin sering dengar cerita yang horor sini tempat bagus buat foto tempat yang wajib kunjung bila wisata semarang,-8,negatif
bangun sejarah semarang simpan banyak cerita tarik kalau keliling guide siap tani cerita apa yang di gedung,-17,negatif
gedung lawang sewu kenal banyak pintu cerita horor mistik konon sesat dalam bangun lawang sewu karena banyak pintu jendela yang semua desain sama banyak wisatawan utama yang hobby fotografi jadi kawasan lawang sewu bagai salah satu baik spot foto shoot,0,negatif
gedung pelihara dengan baik orang bisa manfaat sudut unt berphototidak seram hikayat,1,positif
pergi lawang sewu jangan libur panjang karene bagi tour guide pada bulan febuari sana museum yang bawah tanah tahap renov selesai bulan lagi sangat sayang,-5,negatif
gedung lawang sewu bersih awat tinggal tinggal kereta api lukis masih awat tampak rapi penasaran ruang bawah tanah sana sayang saya unjung lawang sewu ruang bawah tanah sedang tutup lelah keliling ruang sana santai nikmat alun musik khas semarang lapang tengah musik sangat indah unjung bisa request lagu atau nyanyi sama lapar depan gedung lawang sewu banyak jual makan khas semarang contoh tahu gimbal,20,positif
pulang semarang rombong mampir lawang sewu gedung kuno sejarah sisa sisa tinggal belanda kesan bangun adalah pintu jumlah banyak sekali tahu maksud apa rancang jumlah pintu hampir capai ribu buah datang siang hari tidak lihat sama sekali kesan seram di sini,-51,negatif
smesmeski benerapa kali kunjung lawang sewu pribadi pernah bisan di sana ruang bawah tanah sangat tarik juga cocok buat hunting gambar berbackground lawangsewu,-14,negatif
sewa guide kalau sini guide jelas sejarah gedung tua dengan detil rasa ikut bayang jadi ibu sempat peleset sebab turut guide karena beliau injak hantu anak kecil percaya percaya sayang waktu kami tidak bisa masuk penjara bawah tanah di jam stb tutup sore,-28,negatif
ini gedung nya bagus awat lagi seram bosan kunjung lebih satu kali kalau dahulu ada wisata bawah tanah lihat penjara bawah tanah turut informasi ini sedang baik rasa lama sekali selesai,-17,negatif
bangun cukup awat bersih mungkin paling ganggu unjung foto lebih menganggu unjung,-15,negatif
tempat yang oke buat hunting foto arsitektur unik selalu ramai waktu libur cuma bayar ribu rupiah untuk tiket masuk kita nikmat sejarah kereta api indonesia,-5,negatif
letak jantung kota semarang berangan tugu muda rupa ikon bangga jawa tengah salah satu bukti sejarah masih awat lestari hingga kini unjung lawang sewu kembali masa lalu arsitektur kolonial tampak artistik gedung milik usaha kereta api indonesia simpan sejarah jadi saksi kembang kota semarang para fotographer abadi lawang sewu bagai sudut rupa puas sendiri,1,positif
selalu suka sama lawang sewu apalg kalau sudah jelang sore magrib indaahh banget pas lampu gedung dinyalain selalu suka gaya tempo dahulu abad begitu ruang tentu setel musik piano jadi makin romantis kadang hanya diam nikmat indah bangun,7,positif
tempat sejarah tinggal belanda yang utuh arsitektur yang sedikit rombak demikian rupa cocok buat hunphot pasang uji nyali,7,positif
sangat pas tepat kunjung lawang sewu sore jelang malam jam tutup ya atmotsfer horor kunjung jam sebut kita punya nyali masuk ruang bawah tanah kita sedikit rasa aura masa lampu dahulu pakai buat penjara bawah tanah lengkap rasa jika ke semarang unjung tempat legendaris sohor,-29,negatif
gedung tua indah unik masih awat baik banyak nya pintu milik tangga indah jadi bayang apa gedung pada jaman saat malam hari lebih indah ada lampu lampu nyala semarang ada salah kunjung ke gedung tiket masuk tidak mahal sudut indah di abadi foto,-20,negatif
lawang sewu bangun cagar budaya yang patut kembang perlu maksimal event eventnya yang penting preman parkir perlu tertib,0,negatif
gedung awat baik area cukup luas ada main kereta api anak anak tiket masuk jangkau,4,positif
beri ulas depan tempat lah saksi hidup saya dahulu pernah nyata cinta orang wanita tempat konon lihat horor angker sekarang tarik diexplore dalam bisa karena tempat ruang dapat aura sangat kental kembali masa jajah lawang sewu juluk karena milik ribu pintu gedung tentu ruang bawah tanah begitu mistik dalam konon sarang makluk halus dalam sekarang tempat ruang bawah tanah jarang kunjung karena mistik sebut,-70,negatif
tidak bosan kesini rasa hapal lekuk lekuk sudut sekarang banyak sudah bisa masuk mungkin alas aman tangga putar depan pintu masuk ruang bawah tanah beberapa lain naik lantai atas bekas ruang dansa jaman belanda situ lihat bekas bom rangka besi kesan mistis nya tetap asa ingin uji nyali,-30,negatif
tetap favorit sudah cat ulang kali tetap lihat asli mungkin lebih baik biar warna asli,3,positif
lawang sewu bangun kuno dulunya kantor usaha kereta api lawang sewu tengah kota semarang putar tugu muda gampang sekali capa bangun sekarang lebih awat ada cat baru renovasi laku meski bagi wisatawan masih damba kesan klasik nostalgia sedikit kecewa dengan ada renovasi sebut justru suram lawang sewu kurang masih bagus saya main kaca patri apabila kena cahaya tampak cantik ada kereta api di depan lokasi lumayan wisatawan bawa anak cara umum saya lawang sewu justru kurang daya tarik renovasi,-49,negatif
salah objek wisata semarang untuk yang suka wisata uji nyali pernah masuk dalam goanya rasa memang merinding sih cuma yang paranoid an poto poto sini malam bagus,-10,negatif
gedung masih ada baik banyak nilai sejarah dalam walaupun sedikit mistis tetap tidak pernah bosen tempat inikalau semarang kesini tidak semarang,-9,negatif
per orang dewasa masuk bayar ribu rupiah pakai guide bayar ribu saran bayar guide saja lumayan banyak tahu didapet bisa bantu ambil foto,-8,negatif
gedung lawang sewu sangat tarik sudut bagus banyak angle bagus ambil poto jika datang malam hari lampu bikin tambah indah,-17,negatif
paradigma mistik lawang sewu lekat walaupun renovasi tata baik bawah kelola persero batas kai,-2,negatif
tempat sejarah cukup rapi tiket masuk tentu cukup murah jangkau susah cari parkir,-26,negatif
salah satu destinasi favorit wisatawan luar semarang bekas kantor nis sekarang jadi lokasi wisata cukup bayar rupiah sayang saya kesana ruang bawah tanah sedang pugar,-15,negatif
garis besar rupa tempat awal kantor adminustrarif kereta api indonesia jaman hindia belanda dalam dapat miniatur cerita latar belakang diri jumpa foto foto dulunya sudah puluh puluh tahun guna munculah cerita jadi seram persero batas kai akhir renovasi dijakian tempat wisata sedikit horror laku malam hari waktu operasional pagi malam sedia guide keliling dapat cerita latar belakang cara seluruh sangat bagus saran tour lawang sewu jam sore lebih pas waktu yang suka hal mistis sekadar tambah luar pintu keluar bocah yang jual pernak pernik main mungkin tidak butuh tapi apa salah kita bel bantu demi sambung hidup biaya sekolah,-42,negatif
dahulu sini horor banget pas tahun sekarang kesan horor sudah kurang sini buat foto bagus banget netherland banget foto yang dsamping jalan raya serasa luar negri,-2,negatif
ini gedung kantor zaman belanda bangun kokoh jumlah pintu banyak sekali unik jendela gedung bukan buka samping ke atas sayang tidak lihat ruang bawah tanah tutup umum depan gedung dapat kereta api zaman belanda lokasi strategis jantung kota semarang,-41,negatif
ada lawang sewu daerah semarang pusat kota belah tugu pemuda gedung lawang sewu sekarang buka wisata malam tiket rbu dengan pandu rbu orang,-2,negatif
salah satu wisata sejarah disemarang walaupun seram bangun sangat indah banyak cendela pintu sebut lawang sewu bisa ungkap kalau pernah kesini tahu indah,-9,negatif
gedung asa simpang lima semarang capai tempat transportasi umum hampir semua transportasi lewat gedung kunjung pagi sampai malam tutup jam tempat milik bangun kuno eropa ciri khas banyak jendela pintu suka fotografi bangun cocok banget kalau kunjung malam hari tidak perlu takut tiap sudut ruang beri lampu keliling kita bisa sewa guide ribu bisa keliling sendiri tempat yang paling kenal seram ruang bawah tanah ketika kesana ruang tersbut sedang renovasi tidak bisa lihat langsung ruang desain museum yang cerita sejarah gedung untuk tiket masuk ribu,-50,negatif
ehm kalau suka dengan sejarah pasti suka kesini karena jadi tahu guna gedung waktu dahulu jam kolonial belanda bagai apa memang tarik untuk lihat foto yang sana tapi sayang waktu aku datang kesini banyak ruang yang sedang pugar jadi tidak bisa datang mungkin next time kalau semarang lagi kesana dan moga tidak dalam proses pugar,9,positif
lawang sewu buah gedung tua letak dibundarang tugu muda semarang bangun sudah tua kuno daya tarik nya sangat kuat sana dapat banyak pintu jendela besar dasar nama nya lawang sewu bukan arti jumlah pintu sana dapat sewu ribu pada nyata nya pintu dapat sana capai sewu ribu banyak wisatawan datang lihat kenal sejarah bahkan sekadar foto,-40,negatif
lokasi gedung lawang sewu asa pusat kota semarang dekat tugu muda jaman dahulu rupa tempat tempur hari semarang lawang sewu salah satu ikon kota semarang rupa bangun sejarah gaya arsitektur tinggal jaman bahkan lebih jaman modern sampai bangun sebut kokoh diri kunjung gedung lawang sewu malam hari sungguh sangat eksotik damping tour guide jelas semua fungsi ruang ada gedung lawang sewu tambah kagum betapa modern arsitek belanda jaman dahulu sudah pikir depan naik tangga tuju atap sana rupa redam panas ruang bawah jadi dingin bagi redam panas lantai luas pakai lapang badminton para karyawannya sungguh eksotis sekali pintu pintu sejajar rupa lorong lorong pesona eksotis sayang ruang bawah tanah saat ini tutup tidak bisa kunjung,-61,negatif
museum lawang sewu letak pusat kota semarang letak ujung jalan pangandaran m hotel tempat inap aku sana jalan kaki museum baru buka aku tugas bersih sapu jam operasional jam wib biaya tiket puluh ribu dewasa lima ribu anak anak tiga ribu ajar aku cuma keliling luar gedung masih sepi nyaman kalau mau blusukan agak takut bagaimana begitu deh gedung bagus buat foto foto gedung lawang sewu jadi museum awal kantor administrasi nis netherland indische spoorweg bangun tahun sebut lawang sewu punya banyak pintu sini dapat penjara bawah tanah kemudian muncul banyak cerita mistis masyarakat,-20,negatif
akhir juga lawang sewu tempat yang konon seram steleah lihat langsung justru ingat pada jaman belanda juang masa masih kita lihat bukti otentik upa tinggal belanda sayang kunjung waktu malam siang hari jadi ada kesan seram unik,-19,negatif
lah tempat kalian rasa asa bahan dunia kalian rasa bagai asa eropa kalian rasa bagaiamana megah gedung gedung bangun lebih tahun lalu gedung jadi icon asia awal abad sungguh kagum sungguh cengang buah rugi besar kalian bila wisata semarang tidak unjung lawang sewu,-11,negatif
bangun tua tinggal kolonial jaman belanda letak pusat kota semarang dekat monumen tugu muda konon bangun lawang sewu banyak huni makhluk halus tempat dulunya tempat bantai bangsa pribumi jam perang jepang malam hari pasuk ruang ruang lawang sewu cukup buat bulu kuduk diri ingat cerita cerita seram edar makin buat sport jantung asyik kunjung sini bila datang malam hari ngeri,-40,negatif
kalau mampir semarang jangan lupa main gedung lawang sewu lihat uni gedung lawang sewu lihat jumlah pintu hampir type bangun unik cocok buat foto tahu sejarah kereta api semarang,2,positif
bangun sangat bagus diri sekarang bangun ikon kota semarang masuk bangun budaya,-18,negatif
lama hampir tahun hidup baru sekali unjung lawang sewu itu jadi host tamu jakarta entrance tiket murah guide dengan biaya tambah guide nya sangat buru jadi kayak puas lihat satu spot ajak pindah spot,-1,negatif
gedung rupa gedung sangat jatah kereta api indonesia bagi ingin lihat sejarah tempat dan foto tempat cukup indah itu agak mistis anda wajib unjung tempat apabila kssemarang jadi tunggu kklo kesemarang jangan lewat tempat,-39,negatif
lawang sewu rupa wisata heritage track harus kunjung kenal angker mistis nyata bangun jauh kesan seram bahkan saya sangat kental suasana asri kembali masa lampau bangun corak masa lalu klasik,-23,negatif
lokasi wisata paling muka semarang gedung unik klasik bagus banget buat foto sayang tidak tempat parkir banyak ruang dalam gedung tidak akses kunjung,-6,negatif
waktu libur semarang tempat pertama singgah lawang sewu lawang sewu pertama kali dengar waktu tonton acara dunia trans tv sejak benar buat penasaran apa lawang sewu puji tuhan agustus kemarin berkesempaatan libur semarang segi aman arsitektur gedung lawang sewu ini cukup aman nyaman tiket nya murah jika mau dalam usaha pakai pandu tidak perlu sok sok tahu aahh tidak usah lah guna jasa pandu wisata di dalam area lawang sewu arti tahu seluk beluk cerita nya dalam pakai jasa pandu bebas kok explore ruang ada pandu nya tidak segan segan cerita spooky alias agakserem dengan guna jasa pandu kita tambah hasil orang orang sana jaga bersih area sana lawang sewu milik arsitek nya bagus tempat uniik explore dan kita bisa rasa aura aura zaman dahulu pokok bagus lah saya tidak mau kasih tahu lebih banyakk lebih baikk cari tahu sendiri,-45,negatif
lokasi strategis bangun bagus obyek wisata sejarah kurang parkir kalau libur parkir pinggir kali,-11,negatif
lawang sewu rupa buah bangun kuno tinggal belanda bangun tahun mula gedung untuk kantor pusat usaha kereta api trem belanda nederlandsch indishe spoorweg naatschappij nis gedung tiga lantai gaya art deco karya arsitek belanda nama prof jacob f klinkhamer bj queendag lawang sewu letak sisi timur tugu muda semarang asa sudut jalan pandanaran jalan pemuda sebut lawang sewu ribu pintu karena bangun sebut milik pintu sangat banyak nyata pintu sampai ribu bangun milik banyak jendela tinggi lebar masyarakat sering anggap pintu bangun utama lawang sewu upa tiga lantai bangun milik sayap bentang bagi kanan kiri bagi unjung masuk bangun utama akan temu tangga besar lantai di tangga ada kaca besar tunjuk gambar wanita muda belanda buat gelas semua struktur bangun pintu jendela adaptasi gaya arsitektur belanda,-46,negatif
lawang sewu rupa bangun kuno masih awat lawang sewu awal rupa kantor nis usaha kereta swasta belanda juga guna bangun juang angkat muda senjata indonesia tempur lima hari semarang bangun milik nilai sejarah sangat tinggi indah arsitektur baik luar maupun pintu begitu banyak tidak heran banguanan sebut lawang sewu lawang sewu anggap ikon kota semarang orang anggap unjung semarang belum unjung lawang sewu,-23,negatif
susah temu gedung lawang sewu letak ditangah kota waktu pas tempat adalah siang sore hari saya waktu malam kurang cocok masuk dalam area kalau luar bisa timbang karean malam akan sangat bagus,-29,negatif
rupa kunjung dua kali lawang sewu saya lawang sewu tidak seram yang banyak orang cerita gedung sudah renovasi sangat bagus fasilitas yang sedia sangat baik museum konservasi hall,-29,negatif
jalan mudik natal lelah jalan keluar jakarta buntet kalian rasa pilih pergi solo lalu mobil pribadi harap mampir sesuai ingin alahasil sampai semarang sore hari salah satu butuh makan buka puas alahasil lalu waze serch makan junkfood anjur masuk kota alahasil lewat depan lawang sewu mampir deh kesitu buat masuk bayar ribu sama tips tambah buat tour guide akan bawa ruang gedung ribu pintu bakal jelasin all out sama tourguidenya kadang tourguidenya takut sendiri jadi juga jadi takut hahahah kemudian kita anjur junkfood restauran sekitar pandanaran tidak jauh pusat mobil kita parkir junkfood restauran kita nyebrang buat beli lumpia semarang wingkobabat bandeng juana tahu baxo yang sudah kenal,-31,negatif
gedung adalah salah satu gedung tinggal belanda diri masih cukup terrawat cocok foto prewed pun ingin tahu kena sejarah leta api dalam museum tidak le basement tempat salur air di mana buat gedung tetap dingin meski cuaca panas banyak pintu jendela tidak jumlah nama lawang sewu juluk,-31,negatif
lebih baik kalau kunjung malam hari suasana tawar sangat beda dapat rasa aura sendiri bila unjung malam hari jangan lupa untuk laku jalan bawah tanah konon pernah guna bagi penjara lama masa jajah,-33,negatif
